,Tank,Line,Product,Flag2,Time_min,Time_max,Volume,Start_Date_Time,Finish_Date_Time,Volume_Exists
37,354,02,54,15,8,8,10.0,2022-09-22 08:00:00,2022-09-22 09:00:00,1
38,354,02,54,16,14,17,40.0,2022-09-22 14:00:00,2022-09-22 18:00:00,1
39,354,18,54,50,67,69,26.099999999999998,2022-09-24 19:00:00,2022-09-24 22:00:00,1
40,360,02,62,17,65,68,31.300000000070966,2022-09-24 17:00:00,2022-09-24 21:00:00,7
41,360,02,62,18,74,103,292.0,2022-09-25 02:00:00,2022-09-26 08:00:00,7
42,360,18,62,51,70,98,240.00000000000009,2022-09-24 22:00:00,2022-09-26 03:00:00,7
43,360,20,62,52,98,104,12.25,2022-09-26 02:00:00,2022-09-26 09:00:00,7
44,360,2A,62,53,75,76,10.0,2022-09-25 03:00:00,2022-09-25 05:00:00,7
45,363,02,62,19,42,47,47.0,2022-09-23 18:00:00,2022-09-24 00:00:00,0
46,363,02,62,20,120,131,100.89999999999999,2022-09-27 00:00:00,2022-09-27 12:00:00,0
47,363,14,62,54,111,131,50.0,2022-09-26 15:00:00,2022-09-27 12:00:00,0
48,363,20,62,55,105,129,42.9,2022-09-26 09:00:00,2022-09-27 10:00:00,0
49,371,02,62,21,32,38,70.0,2022-09-23 08:00:00,2022-09-23 15:00:00,67
50,371,02,62,22,104,118,146.8,2022-09-26 08:00:00,2022-09-26 23:00:00,67
51,371,13,62,56,0,55,112.0,2022-09-22 00:00:00,2022-09-24 08:00:00,67
52,371,14,62,57,101,110,23.599999999999998,2022-09-26 05:00:00,2022-09-26 15:00:00,67
53,371,20,62,58,87,97,18.199999999999047,2022-09-25 15:00:00,2022-09-26 02:00:00,67
54,373,02,62,23,48,64,156.0000000000021,2022-09-24 00:00:00,2022-09-24 17:00:00,10
55,373,02,62,24,69,73,34.0,2022-09-24 21:00:00,2022-09-25 02:00:00,10
56,373,18,62,59,99,99,7.0,2022-09-26 03:00:00,2022-09-26 04:00:00,10
57,376,02,62,25,39,41,30.0,2022-09-23 15:00:00,2022-09-23 18:00:00,64
58,376,02,62,26,119,119,10.0,2022-09-26 23:00:00,2022-09-27 00:00:00,64
