,Tank,Line,Product,Flag2,Time_min,Time_max,Volume,Start_Date_Time,Finish_Date_Time,Volume_Exists
74,339,17,A,83,127,127,4.3,2023-01-27 09:00:00,2023-01-27 10:00:00,0
75,339,18,A,84,46,68,125.355,2023-01-24 00:00:00,2023-01-24 23:00:00,0
76,339,18,A,85,75,85,65.39500000000001,2023-01-25 05:00:00,2023-01-25 16:00:00,0
77,339,18,A,86,108,111,23.092,2023-01-26 14:00:00,2023-01-26 18:00:00,0
78,339,19,A,87,7,53,182.982,2023-01-22 09:00:00,2023-01-24 08:00:00,0
79,339,19,A,88,55,73,76.266,2023-01-24 09:00:00,2023-01-25 04:00:00,0
80,339,19,A,89,95,98,16.076,2023-01-26 01:00:00,2023-01-26 05:00:00,0
81,339,1A,A,90,17,21,14.584,2023-01-22 19:00:00,2023-01-23 00:00:00,0
82,339,1A,A,91,29,29,2.5,2023-01-23 07:00:00,2023-01-23 08:00:00,0
83,339,1A,A,92,37,42,16.668,2023-01-23 15:00:00,2023-01-23 21:00:00,0
84,352,02,54,18,65,65,21.088,2023-01-24 19:00:00,2023-01-24 20:00:00,0
85,352,02,54,19,78,82,59.95,2023-01-25 08:00:00,2023-01-25 13:00:00,0
86,352,02,54,20,87,88,23.9,2023-01-25 17:00:00,2023-01-25 19:00:00,0
87,352,14,54,93,91,91,0.000999999999995893,2023-01-25 21:00:00,2023-01-25 22:00:00,0
88,352,16,54,94,93,114,48.42,2023-01-25 23:00:00,2023-01-26 21:00:00,0
89,352,16,54,95,120,134,32.46,2023-01-27 02:00:00,2023-01-27 17:00:00,0
90,352,19,54,96,65,65,10.0,2023-01-24 19:00:00,2023-01-24 20:00:00,0
91,352,2A,54,97,68,70,11.088000000000063,2023-01-24 22:00:00,2023-01-25 01:00:00,0
92,353,02,54,21,66,75,112.361,2023-01-24 20:00:00,2023-01-25 06:00:00,3
93,353,13,54,98,99,112,28.994000000000003,2023-01-26 05:00:00,2023-01-26 19:00:00,3
94,353,16,54,99,135,151,36.38,2023-01-27 17:00:00,2023-01-28 10:00:00,3
95,353,20,54,100,122,141,31.142,2023-01-27 04:00:00,2023-01-28 00:00:00,3
96,354,02,54,22,76,77,23.95,2023-01-25 06:00:00,2023-01-25 08:00:00,14
97,354,02,54,23,83,86,47.9,2023-01-25 13:00:00,2023-01-25 17:00:00,14
98,354,02,54,24,89,91,35.849999999999994,2023-01-25 19:00:00,2023-01-25 22:00:00,14
99,354,16,54,101,115,119,10.82,2023-01-26 21:00:00,2023-01-27 02:00:00,14
100,354,16,54,102,152,192,86.633,2023-01-28 10:00:00,2023-01-30 03:00:00,14
101,354,18,54,103,123,123,5.0,2023-01-27 05:00:00,2023-01-27 06:00:00,14
102,354,20,54,104,112,121,15.760000000000002,2023-01-26 18:00:00,2023-01-27 04:00:00,14
103,354,20,54,105,142,143,3.11,2023-01-28 00:00:00,2023-01-28 02:00:00,14
104,360,02,62,25,94,175,778.852,2023-01-26 00:00:00,2023-01-29 10:00:00,36
105,360,13,62,106,115,173,115.999,2023-01-26 21:00:00,2023-01-29 08:00:00,36
106,360,14,62,107,129,153,49.5,2023-01-27 11:00:00,2023-01-28 12:00:00,36
107,360,17,62,108,182,192,48.147,2023-01-29 16:00:00,2023-01-30 03:00:00,36
108,360,18,62,109,124,163,234.499,2023-01-27 06:00:00,2023-01-28 22:00:00,36
109,360,19,62,110,5,9,36.0,2023-01-22 07:00:00,2023-01-22 12:00:00,36
110,360,19,62,111,95,122,204.40999999999997,2023-01-26 01:00:00,2023-01-27 05:00:00,36
111,360,19,62,112,157,166,31.706000000000024,2023-01-28 15:00:00,2023-01-29 01:00:00,36
112,360,20,62,113,144,192,60.551,2023-01-28 02:00:00,2023-01-30 03:00:00,36
113,360,2A,62,114,128,138,32.5,2023-01-27 10:00:00,2023-01-27 21:00:00,36
