,Tank,Product,Time,Volume
346,312,D,82,40.0
347,312,D,83,40.0
348,312,D,84,40.0
349,312,D,85,40.0
350,312,D,86,40.0
351,312,D,87,40.0
352,312,D,88,40.0
353,312,D,89,40.0
354,312,D,90,40.0
355,312,D,91,40.0
356,312,D,92,40.0
357,312,D,93,40.0
358,312,D,94,40.0
359,312,D,95,40.0
360,312,D,96,40.0
361,312,D,97,40.0
362,312,D,98,40.0
363,312,D,99,40.0
364,312,D,100,40.0
365,312,D,101,40.0
366,312,D,102,40.0
367,312,D,103,40.0
368,312,D,104,40.0
369,312,D,105,40.0
370,312,D,106,40.0
371,312,D,107,40.0
372,312,D,108,40.0
373,312,D,109,40.0
374,312,D,110,40.0
375,312,D,111,40.0
376,312,D,112,40.0
377,312,D,113,40.0
378,312,D,114,40.0
379,312,D,115,40.0
380,312,D,116,40.0
381,312,D,117,40.0
382,312,D,118,40.0
383,312,D,119,40.0
384,312,D,120,40.0
385,312,D,121,40.0
386,312,D,122,40.0
387,312,D,123,40.0
388,312,D,124,40.0
389,312,D,125,40.0
390,312,D,126,40.0
391,312,D,127,40.0
392,312,D,128,40.0
393,312,D,129,40.0
394,312,D,130,40.0
395,312,D,131,40.0
396,316,D,0,97.0
397,316,D,1,97.0
398,316,D,2,97.0
399,316,D,3,97.0
400,316,D,4,97.0
401,316,D,5,97.0
402,316,D,6,97.0
403,316,D,7,97.0
404,316,D,8,97.0
405,316,D,9,97.0
406,316,D,10,97.0
407,316,D,11,97.0
408,316,D,12,97.0
409,316,D,13,97.0
410,316,D,14,97.0
411,316,D,15,97.0
412,316,D,16,97.0
413,316,D,17,97.0
414,316,D,18,97.0
415,316,D,19,97.0
416,316,D,20,97.0
417,316,D,21,97.0
418,316,D,22,97.0
419,316,D,23,97.0
420,316,D,24,97.0
421,316,D,25,97.0
422,316,D,26,97.0
423,316,D,27,97.0
424,316,D,28,97.0
425,316,D,29,97.0
426,316,D,30,97.0
427,316,D,31,97.0
428,316,D,32,97.0
429,316,D,33,97.0
430,316,D,34,97.0
431,316,D,35,97.0
432,316,D,36,97.0
433,316,D,37,97.0
434,316,D,38,97.0
435,316,D,39,97.0
436,316,D,40,97.0
437,316,D,41,97.0
438,316,D,42,97.0
439,316,D,43,97.0
440,316,D,44,97.0
441,316,D,45,97.0
442,316,D,46,97.0
443,316,D,47,97.0
444,316,D,48,97.0
445,316,D,49,97.0
446,316,D,50,88.3
447,316,D,51,81.3
448,316,D,52,72.6
449,316,D,53,63.89999999999999
450,316,D,54,63.89999999999999
451,316,D,55,63.89999999999999
452,316,D,56,63.89999999999999
453,316,D,57,63.89999999999999
454,316,D,58,61.89999999999999
455,316,D,59,59.89999999999999
456,316,D,60,57.89999999999999
457,316,D,61,55.89999999999999
458,316,D,62,53.89999999999999
459,316,D,63,51.89999999999999
460,316,D,64,49.89999999999999
461,316,D,65,47.89999999999999
462,316,D,66,45.89999999999999
463,316,D,67,43.89999999999999
464,316,D,68,41.89999999999999
465,316,D,69,39.89999999999999
466,316,D,70,37.89999999999999
467,316,D,71,35.89999999999999
468,316,D,72,33.89999999999999
469,316,D,73,31.899999999999995
470,316,D,74,29.899999999999995
471,316,D,75,29.899999999999995
472,316,D,76,29.899999999999995
473,316,D,77,29.899999999999995
474,316,D,78,29.899999999999995
475,316,D,79,29.899999999999995
476,316,D,80,29.899999999999995
477,316,D,81,29.899999999999995
478,316,D,82,29.899999999999995
479,316,D,83,29.899999999999995
480,316,D,84,29.899999999999995
481,316,D,85,29.899999999999995
482,316,D,86,29.899999999999995
483,316,D,87,29.899999999999995
484,316,D,88,29.899999999999995
485,316,D,89,29.899999999999995
486,316,D,90,29.899999999999995
487,316,D,91,29.899999999999995
488,316,D,92,29.899999999999995
489,316,D,93,29.899999999999995
490,316,D,94,29.899999999999995
491,316,D,95,29.899999999999995
492,316,D,96,29.899999999999995
493,316,D,97,29.899999999999995
494,316,D,98,29.899999999999995
495,316,D,99,29.899999999999995
496,316,D,100,29.899999999999995
497,316,D,101,29.899999999999995
498,316,D,102,29.899999999999995
499,316,D,103,29.899999999999995
500,316,D,104,29.899999999999995
501,316,D,105,29.899999999999995
502,316,D,106,29.899999999999995
503,316,D,107,29.899999999999995
504,316,D,108,29.899999999999995
505,316,D,109,29.899999999999995
506,316,D,110,29.899999999999995
507,316,D,111,29.899999999999995
508,316,D,112,29.899999999999995
509,316,D,113,29.899999999999995
510,316,D,114,29.899999999999995
511,316,D,115,29.899999999999995
512,316,D,116,29.899999999999995
513,316,D,117,29.899999999999995
514,316,D,118,29.899999999999995
515,316,D,119,29.899999999999995
516,316,D,120,29.899999999999995
517,316,D,121,25.899999999999995
