Tank Farm,Line,Event Type,Event Date Time,Batch,Sup/Con,Tankage,Actual,Total,BPH
ATJ,18,BATCHSTOP,9/29/2023 9:02:00 AM,USO-62-521,,,0,0,0
ATJ,18,BATCHSTART,9/29/2023 9:02:00 AM,DKS-62-521,,,10000,10000,6000
ATJ,18,BATCHSTOP,9/29/2023 10:42:00 AM,DKS-62-521,,,0,0,0
ATJ,18,SUPERSTOP,9/29/2023 10:42:00 AM,JA1-62-521,,,0,0,0
ATJ,19,SUPERSTART,9/23/2023 12:18:00 AM,JA1-A3-521,,,482500,482500,4800
ATJ,19,BATCHSTART,9/23/2023 12:18:00 AM,BPO-A3-521,,,40000,40000,4800
ATJ,19,BATCHSTOP,9/23/2023 8:38:00 AM,BPO-A3-521,,,0,0,0
ATJ,19,BATCHSTART,9/23/2023 8:38:00 AM,CIT-A3-521,,,15000,15000,4800
ATJ,19,BATCHSTOP,9/23/2023 11:45:30 AM,CIT-A3-521,,,0,0,0
ATJ,19,BATCHSTART,9/23/2023 11:45:30 AM,DKS-A3-521,,,25000,25000,4800
ATJ,19,BATCHSTOP,9/23/2023 4:58:00 PM,DKS-A3-521,,,0,0,0
ATJ,19,BATCHSTART,9/23/2023 4:58:00 PM,FHR-A3-521,,,5000,5000,4800
ATJ,19,BATCHSTOP,9/23/2023 6:00:30 PM,FHR-A3-521,,,0,0,0
ATJ,19,BATCHSTART,9/23/2023 6:00:30 PM,MAC-A3-521,,,175000,175000,4800
ATJ,19,BATCHSTOP,9/25/2023 6:28:00 AM,MAC-A3-521,,,0,0,0
ATJ,19,BATCHSTART,9/25/2023 6:28:00 AM,MOB-A3-521,,,53500,53500,4800
ATJ,19,BATCHSTOP,9/25/2023 5:36:45 PM,MOB-A3-521,,,0,0,0
ATJ,19,BATCHSTART,9/25/2023 5:36:45 PM,MUC-A3-522,,,30000,30000,4800
ATJ,19,BATCHSTOP,9/25/2023 11:51:45 PM,MUC-A3-522,,,0,0,0
ATJ,19,BATCHSTART,9/25/2023 11:51:45 PM,MXE-A3-526,,,7500,7500,4800
ATJ,19,BATCHSTOP,9/26/2023 1:25:30 AM,MXE-A3-526,,,0,0,0
ATJ,19,BATCHSTART,9/26/2023 1:25:30 AM,PHI-A3-521,,,15000,15000,4800
ATJ,19,BATCHSTOP,9/26/2023 4:33:00 AM,PHI-A3-521,,,0,0,0
ATJ,19,BATCHSTART,9/26/2023 4:33:00 AM,SUN-A3-521,,,2500,2500,4800
ATJ,19,BATCHSTOP,9/26/2023 5:04:15 AM,SUN-A3-521,,,0,0,0
ATJ,19,BATCHSTART,9/26/2023 5:04:15 AM,TAR-A3-521,,,15000,15000,4800
ATJ,19,BATCHSTOP,9/26/2023 8:11:45 AM,TAR-A3-521,,,0,0,0
ATJ,19,BATCHSTART,9/26/2023 8:11:45 AM,VAL-A3-52D,,,4000,4000,4800
ATJ,19,BATCHSTOP,9/26/2023 9:01:45 AM,VAL-A3-52D,,,0,0,0
ATJ,19,BATCHSTART,9/26/2023 9:01:45 AM,SHT-A3-52B,,,95000,95000,4800
ATJ,19,BATCHSTOP,9/27/2023 4:49:15 AM,SHT-A3-52B,,,0,0,0
ATJ,19,SUPERSTOP,9/27/2023 4:49:15 AM,JA1-A3-521,,,0,0,0
ATJ,19,SUPERSTART,9/27/2023 4:49:15 AM,JA1-M3-521,,,7500,7500,4800
ATJ,19,BATCHSTART,9/27/2023 4:49:15 AM,TAR-M3-521,,,7500,7500,4800
ATJ,19,BATCHSTOP,9/27/2023 6:23:00 AM,TAR-M3-521,,,0,0,0
ATJ,19,SUPERSTOP,9/27/2023 6:23:00 AM,JA1-M3-521,,,0,0,0
ATJ,19,SUPERSTART,9/27/2023 6:23:00 AM,JA1-D3-521,,,53500,53500,4800
ATJ,19,BATCHSTART,9/27/2023 6:23:00 AM,MAC-D3-521,,,25000,25000,4800
ATJ,19,BATCHSTOP,9/27/2023 11:35:30 AM,MAC-D3-521,,,0,0,0
ATJ,19,BATCHSTART,9/27/2023 11:35:30 AM,MOB-D3-521,,,2500,2500,4800
ATJ,19,BATCHSTOP,9/27/2023 12:06:45 PM,MOB-D3-521,,,0,0,0
ATJ,19,BATCHSTART,9/27/2023 12:06:45 PM,MUC-D3-522,,,3500,3500,4800
ATJ,19,BATCHSTOP,9/27/2023 12:50:30 PM,MUC-D3-522,,,0,0,0
ATJ,19,BATCHSTART,9/27/2023 12:50:30 PM,PHI-D3-521,,,5000,5000,4800
ATJ,19,BATCHSTOP,9/27/2023 1:53:00 PM,PHI-D3-521,,,0,0,0
ATJ,19,BATCHSTART,9/27/2023 1:53:00 PM,BPO-D3-521,,,5000,5000,4800
ATJ,19,BATCHSTOP,9/27/2023 2:55:30 PM,BPO-D3-521,,,0,0,0
ATJ,19,BATCHSTART,9/27/2023 2:55:30 PM,SHT-D3-52B,,,12500,12500,4800
ATJ,19,BATCHSTOP,9/27/2023 5:31:45 PM,SHT-D3-52B,,,0,0,0
ATJ,19,SUPERSTOP,9/27/2023 5:31:45 PM,JA1-D3-521,,,0,0,0
ATJ,20,SUPERSTART,9/28/2023 10:53:15 AM,JA1-96-521,,,500,500,1600
ATJ,20,BATCHSTART,9/28/2023 10:53:15 AM,FGX-96-529,,,500,500,1600
ATJ,20,BATCHSTOP,9/28/2023 11:12:00 AM,FGX-96-529,,,0,0,0
ATJ,20,SUPERSTOP,9/28/2023 11:12:00 AM,JA1-96-521,,,0,0,0
ATJ,20,SUPERSTART,9/28/2023 11:12:00 AM,JA1-54-521,,,45000,45000,1600
ATJ,20,BATCHSTART,9/28/2023 11:12:00 AM,AAL-54-521,,,7500,7500,1600
ATJ,20,BATCHSTOP,9/28/2023 3:53:15 PM,AAL-54-521,,,0,0,0
ATJ,20,BATCHSTART,9/28/2023 3:53:15 PM,BZA-54-521,,,10000,10000,1600
ATJ,20,BATCHSTOP,9/28/2023 10:08:15 PM,BZA-54-521,,,0,0,0
ATJ,20,BATCHSTART,9/28/2023 10:08:15 PM,ETI-54-521,,,5000,5000,1600
ATJ,20,BATCHSTOP,9/29/2023 1:15:45 AM,ETI-54-521,,,0,0,0
ATJ,20,BATCHSTART,9/29/2023 1:15:45 AM,SWJ-54-521,,,12500,12500,1600
ATJ,20,BATCHSTOP,9/29/2023 9:04:30 AM,SWJ-54-521,,,0,0,0
ATJ,20,BATCHSTART,9/29/2023 9:04:30 AM,WFS-54-521,,,10000,10000,1600
ATJ,20,BATCHSTOP,9/29/2023 3:19:30 PM,WFS-54-521,,,0,0,0
ATJ,20,SUPERSTOP,9/29/2023 3:19:30 PM,JA1-54-521,,,0,0,0
ATJ,20,SUPERSTART,9/29/2023 3:19:30 PM,JA1-62-521,,,244279,306500,1600
ATJ,20,BATCHSTART,9/29/2023 3:19:30 PM,ATL-62-521,,,5000,5000,1600
ATJ,20,BATCHSTOP,9/29/2023 6:27:00 PM,ATL-62-521,,,0,0,0
ATJ,20,BATCHSTART,9/29/2023 6:27:00 PM,MGC-62-521,,,5000,5000,1600
ATJ,20,BATCHSTOP,9/29/2023 9:34:30 PM,MGC-62-521,,,0,0,0
ATJ,20,BATCHSTART,9/29/2023 9:34:30 PM,RKO-62-521,,,5000,5000,1600
ATJ,20,BATCHSTOP,9/30/2023 12:42:00 AM,RKO-62-521,,,0,0,0
ATJ,20,BATCHSTART,9/30/2023 12:42:00 AM,VTL-62-521,,,5000,5000,1600
ATJ,20,BATCHSTOP,9/30/2023 3:49:30 AM,VTL-62-521,,,0,0,0
ATJ,20,BATCHSTART,9/30/2023 3:49:30 AM,BPO-62-521,,,7500,7500,1600
ATJ,20,BATCHSTOP,9/30/2023 8:30:45 AM,BPO-62-521,,,0,0,0
ATJ,20,BATCHSTART,9/30/2023 8:30:45 AM,CIT-62-521,,,5000,5000,1600
ATJ,20,BATCHSTOP,9/30/2023 11:38:15 AM,CIT-62-521,,,0,0,0
ATJ,20,BATCHSTART,9/30/2023 11:38:15 AM,DKS-62-521,,,13500,13500,1600
ATJ,20,BATCHSTOP,9/30/2023 8:04:30 PM,DKS-62-521,,,0,0,0
ATJ,20,BATCHSTART,9/30/2023 8:04:30 PM,EVA-62-52B,,,20000,20000,1600
ATJ,20,BATCHSTOP,10/1/2023 8:34:30 AM,EVA-62-52B,,,0,0,0
ATJ,20,BATCHSTART,10/1/2023 8:34:30 AM,FHR-62-521,,,5000,5000,1600
ATJ,20,BATCHSTOP,10/1/2023 11:42:00 AM,FHR-62-521,,,0,0,0
ATJ,20,BATCHSTART,10/1/2023 11:42:00 AM,GPC-62-521,,,15000,15000,1600
ATJ,20,BATCHSTOP,10/1/2023 9:04:30 PM,GPC-62-521,,,0,0,0
ATJ,20,BATCHSTART,10/1/2023 9:04:30 PM,JWE-62-521,,,10000,10000,1600
ATJ,20,BATCHSTOP,10/2/2023 3:19:30 AM,JWE-62-521,,,0,0,0
ATJ,20,BATCHSTART,10/2/2023 3:19:30 AM,MAC-62-521,,,12500,12500,1600
ATJ,20,BATCHSTOP,10/2/2023 11:08:15 AM,MAC-62-521,,,0,0,0
ATJ,20,BATCHSTART,10/2/2023 11:08:15 AM,MFD-62-521,,,5000,5000,1600
ATJ,20,BATCHSTOP,10/2/2023 2:15:45 PM,MFD-62-521,,,0,0,0
ATJ,20,BATCHSTART,10/2/2023 2:15:45 PM,MOB-62-521,,,10000,10000,1600
ATJ,20,BATCHSTOP,10/2/2023 8:30:45 PM,MOB-62-521,,,0,0,0
ATJ,20,BATCHSTART,10/2/2023 8:30:45 PM,MUC-62-522,,,7000,7000,1600
ATJ,20,BATCHSTOP,10/3/2023 12:53:15 AM,MUC-62-522,,,0,0,0
ATJ,20,BATCHSTART,10/3/2023 12:53:15 AM,MUS-62-52A,,,15000,15000,1600
ATJ,20,BATCHSTOP,10/3/2023 10:15:45 AM,MUS-62-52A,,,0,0,0
ATJ,20,BATCHSTART,10/3/2023 10:15:45 AM,MXE-62-521,,,5000,5000,1600
ATJ,20,BATCHSTOP,10/3/2023 1:23:15 PM,MXE-62-521,,,0,0,0
ATJ,20,BATCHSTART,10/3/2023 1:23:15 PM,PHI-62-521,,,17500,17500,1600
ATJ,20,BATCHSTOP,10/4/2023 12:19:30 AM,PHI-62-521,,,0,0,0
ATJ,20,BATCHSTART,10/4/2023 12:19:30 AM,PTC-62-521,,,6000,6000,1600
ATJ,20,BATCHSTOP,10/4/2023 4:04:30 AM,PTC-62-521,,,0,0,0
ATJ,20,BATCHSTART,10/4/2023 4:04:30 AM,QTC-62-521,,,5000,5000,1600
ATJ,20,BATCHSTOP,10/4/2023 7:12:00 AM,QTC-62-521,,,0,0,0
ATJ,20,BATCHSTART,10/4/2023 7:12:00 AM,SBP-62-521,,,15000,15000,1600
ATJ,20,BATCHSTOP,10/4/2023 4:34:30 PM,SBP-62-521,,,0,0,0
ATJ,20,BATCHSTART,10/4/2023 4:34:30 PM,SBS-62-521,,,25000,25000,1600
ATJ,20,BATCHSTOP,10/5/2023 8:12:00 AM,SBS-62-521,,,0,0,0
ATJ,20,BATCHSTART,10/5/2023 8:12:00 AM,SUN-62-521,,,5000,5000,1600
ATJ,20,BATCHSTOP,10/5/2023 11:19:30 AM,SUN-62-521,,,0,0,0
ATJ,20,BATCHSTART,10/5/2023 11:19:30 AM,SVE-62-521,,,10000,10000,1600
ATJ,20,BATCHSTOP,10/5/2023 5:34:30 PM,SVE-62-521,,,0,0,0
ATJ,20,BATCHSTART,10/5/2023 5:34:30 PM,TAR-62-521,,,10279,30000,1600
ATJ,20,BATCHSTOP,10/5/2023 11:59:57 PM,TAR-62-521,,,0,0,0
ATJ,20,SUPERSTOP,10/6/2023 12:00:00 AM,JA1-62-521,,,0,0,0
ATJ,1A,SUPERSTART,9/24/2023 7:12:00 AM,JA1-A3-521,,,54500,87500,2900
ATJ,1A,BATCHSTART,9/24/2023 7:12:00 AM,MAC-A3-521,MAC,MAC,54500,55000,2900
ATJ,1A,BATCHSTOP,9/25/2023 2:00:00 AM,MAC-A3-521,MAC,MAC,0,0,0
ATJ,1A,SUPERSTOP,9/25/2023 2:00:00 AM,JA1-A3-521,,,0,0,0
ATJ,1A,SUPERSTART,9/25/2023 2:00:00 AM,JA1-A3-521,,,25000,87500,2900
ATJ,1A,BATCHSTART,9/25/2023 2:00:00 AM,CPT-A3-52A,CPT,CPT,25000,25000,2900
ATJ,1A,BATCHSTOP,9/25/2023 10:37:00 AM,CPT-A3-52A,CPT,CPT,0,0,0
ATJ,1A,SUPERSTOP,9/25/2023 10:37:00 AM,JA1-A3-521,,,0,0,0
ATJ,1A,SUPERSTART,9/25/2023 10:37:00 AM,JA1-A3-521,,,7500,87500,2900
ATJ,1A,BATCHSTART,9/25/2023 10:37:00 AM,CPT-A3-52B,CPT,CPT,7500,7500,2900
ATJ,1A,BATCHSTOP,9/25/2023 1:12:00 PM,CPT-A3-52B,CPT,CPT,0,0,0
ATJ,1A,SUPERSTOP,9/25/2023 1:12:00 PM,JA1-A3-521,,,0,0,0
ATJ,1A,SUPERSTART,10/1/2023 10:51:00 AM,JA1-D3-521,,,7500,15000,2900
ATJ,1A,BATCHSTART,10/1/2023 10:51:00 AM,CPT-D3-52A,CPT,CPT,7500,7500,2900
ATJ,1A,BATCHSTOP,10/1/2023 1:26:00 PM,CPT-D3-52A,CPT,CPT,0,0,0
ATJ,1A,SUPERSTOP,10/1/2023 1:26:00 PM,JA1-D3-521,,,0,0,0
ATJ,1A,SUPERSTART,10/1/2023 1:26:00 PM,JA1-A3-521,,,500,87500,2900
ATJ,1A,BATCHSTART,10/1/2023 1:26:00 PM,MAC-A3-521,MAC,MAC,500,55000,2900
ATJ,1A,BATCHSTOP,10/1/2023 1:36:00 PM,MAC-A3-521,MAC,MAC,0,0,0
ATJ,1A,SUPERSTOP,10/1/2023 1:36:00 PM,JA1-A3-521,,,0,0,0
ATJ,1A,SUPERSTART,10/1/2023 1:36:00 PM,JA1-D3-521,,,7500,15000,2900
ATJ,1A,BATCHSTART,10/1/2023 1:36:00 PM,MAC-D3-521,MAC,MAC,7500,7500,2900
ATJ,1A,BATCHSTOP,10/1/2023 4:12:00 PM,MAC-D3-521,MAC,MAC,0,0,0
ATJ,1A,SUPERSTOP,10/1/2023 4:12:00 PM,JA1-D3-521,,,0,0,0
ATJ,2A,SUPERSTART,9/26/2023 7:28:00 PM,JA1-62-521,,,35000,42500,2850
ATJ,2A,BATCHSTART,9/26/2023 7:28:00 PM,MAC-62-521,MAC,MAC,35000,35000,2850
ATJ,2A,BATCHSTOP,9/27/2023 7:45:00 AM,MAC-62-521,MAC,MAC,0,0,0
ATJ,2A,SUPERSTOP,9/27/2023 7:45:00 AM,JA1-62-521,,,0,0,0
ATJ,2A,SUPERSTART,9/27/2023 7:45:00 AM,JA1-62-521,,,7500,42500,2850
ATJ,2A,BATCHSTART,9/27/2023 7:45:00 AM,CPT-62-52A,CPT,CPT,7500,7500,2850
ATJ,2A,BATCHSTOP,9/27/2023 10:23:00 AM,CPT-62-52A,CPT,CPT,0,0,0
ATJ,2A,SUPERSTOP,9/27/2023 10:23:00 AM,JA1-62-521,,,0,0,0
