"Tank Farm","Line","Event Type","Event Date Time","Batch","Sup/Con","Tankage","Actual","Total","BPH"
"ATJ","15","BATCHSTOP","9/29/2023 10:07:01 AM","CIT-A3-531","","","0","0","0"
"ATJ","15","BATCHSTART","9/29/2023 10:07:01 AM","GUT-A3-531","","","2500","2500","3700"
"ATJ","15","BATCHSTOP","9/29/2023 10:47:34 AM","GUT-A3-531","","","0","0","0"
"ATJ","15","BATCHSTART","9/29/2023 10:47:34 AM","HOM-A3-531","","","2500","2500","3700"
"ATJ","15","BATCHSTOP","9/29/2023 11:28:06 AM","HOM-A3-531","","","0","0","0"
"ATJ","15","BATCHSTART","9/29/2023 11:28:06 AM","MTV-A3-531","","","80000","80000","3700"
"ATJ","15","BATCHSTOP","9/30/2023 9:05:24 AM","MTV-A3-531","","","0","0","0"
"ATJ","15","BATCHSTART","9/30/2023 9:05:24 AM","MUC-A3-532","","","11000","11000","3700"
"ATJ","15","BATCHSTOP","9/30/2023 12:03:47 PM","MUC-A3-532","","","0","0","0"
"ATJ","15","BATCHSTART","9/30/2023 12:03:47 PM","MXE-A3-533","","","10000","10000","3700"
"ATJ","15","BATCHSTOP","9/30/2023 2:45:56 PM","MXE-A3-533","","","0","0","0"
"ATJ","15","BATCHSTART","9/30/2023 2:45:56 PM","PHI-A3-531","","","10000","10000","3700"
"ATJ","15","BATCHSTOP","9/30/2023 5:28:06 PM","PHI-A3-531","","","0","0","0"
"ATJ","15","BATCHSTART","9/30/2023 5:28:06 PM","QTC-A3-531","","","145000","145000","3700"
"ATJ","15","BATCHSTOP","10/2/2023 8:39:27 AM","QTC-A3-531","","","0","0","0"
"ATJ","15","BATCHSTART","10/2/2023 8:39:27 AM","SUN-A3-531","","","2500","2500","3700"
"ATJ","15","BATCHSTOP","10/2/2023 9:20:00 AM","SUN-A3-531","","","0","0","0"
"ATJ","15","BATCHSTART","10/2/2023 9:20:00 AM","VAL-A3-53D","","","4000","4000","3700"
"ATJ","15","BATCHSTOP","10/2/2023 10:24:51 AM","VAL-A3-53D","","","0","0","0"
"ATJ","15","BATCHSTART","10/2/2023 10:24:51 AM","WAW-A3-53E","","","25000","25000","3700"
"ATJ","15","BATCHSTOP","10/2/2023 5:10:16 PM","WAW-A3-53E","","","0","0","0"
"ATJ","15","BATCHSTART","10/2/2023 5:10:16 PM","VAL-A3-53E","","","11500","11500","3700"
"ATJ","15","BATCHSTOP","10/2/2023 8:16:45 PM","VAL-A3-53E","","","0","0","0"
"ATJ","15","BATCHSTART","10/2/2023 8:16:45 PM","DKS-A3-531","","","11000","11000","3700"
"ATJ","15","BATCHSTOP","10/2/2023 11:15:08 PM","DKS-A3-531","","","0","0","0"
"ATJ","15","SUPERSTOP","10/2/2023 11:15:08 PM","JA1-A3-531","","","0","0","0"
"ATJ","15","SUPERSTART","10/2/2023 11:15:08 PM","JA1-D3-531","","","38500","38500","3700"
"ATJ","15","BATCHSTART","10/2/2023 11:15:08 PM","CIT-D3-531","","","6500","6500","3700"
"ATJ","15","BATCHSTOP","10/3/2023 1:00:32 AM","CIT-D3-531","","","0","0","0"
"ATJ","15","BATCHSTART","10/3/2023 1:00:32 AM","MOB-D3-531","","","2500","2500","3700"
"ATJ","15","BATCHSTOP","10/3/2023 1:41:04 AM","MOB-D3-531","","","0","0","0"
"ATJ","15","BATCHSTART","10/3/2023 1:41:04 AM","MTV-D3-531","","","14000","14000","3700"
"ATJ","15","BATCHSTOP","10/3/2023 5:28:06 AM","MTV-D3-531","","","0","0","0"
"ATJ","15","BATCHSTART","10/3/2023 5:28:06 AM","MXE-D3-531","","","7500","7500","3700"
"ATJ","15","BATCHSTOP","10/3/2023 7:29:43 AM","MXE-D3-531","","","0","0","0"
"ATJ","15","BATCHSTART","10/3/2023 7:29:43 AM","BPO-D3-531","","","8000","8000","3700"
"ATJ","15","BATCHSTOP","10/3/2023 9:39:27 AM","BPO-D3-531","","","0","0","0"
"ATJ","15","SUPERSTOP","10/3/2023 9:39:27 AM","JA1-D3-531","","","0","0","0"
"ATJ","15","SUPERSTART","10/3/2023 9:39:27 AM","JA1-A3-541","","","230666","369500","3700"
"ATJ","15","BATCHSTART","10/3/2023 9:39:27 AM","BPO-A3-541","","","68500","68500","3700"
"ATJ","15","BATCHSTOP","10/4/2023 4:10:16 AM","BPO-A3-541","","","0","0","0"
"ATJ","15","BATCHSTART","10/4/2023 4:10:16 AM","GUT-A3-541","","","2500","2500","3700"
"ATJ","15","BATCHSTOP","10/4/2023 4:50:48 AM","GUT-A3-541","","","0","0","0"
"ATJ","15","BATCHSTART","10/4/2023 4:50:48 AM","MTV-A3-541","","","80000","80000","3700"
"ATJ","15","BATCHSTOP","10/5/2023 2:28:06 AM","MTV-A3-541","","","0","0","0"
"ATJ","15","BATCHSTART","10/5/2023 2:28:06 AM","MXE-A3-543","","","10000","10000","3700"
"ATJ","15","BATCHSTOP","10/5/2023 5:10:16 AM","MXE-A3-543","","","0","0","0"
"ATJ","15","BATCHSTART","10/5/2023 5:10:16 AM","PHI-A3-541","","","10000","10000","3700"
"ATJ","15","BATCHSTOP","10/5/2023 7:52:25 AM","PHI-A3-541","","","0","0","0"
"ATJ","15","BATCHSTART","10/5/2023 7:52:25 AM","QTC-A3-541","","","59666","145000","3700"
"ATJ","15","BATCHSTOP","10/5/2023 11:59:59 PM","QTC-A3-541","","","0","0","0"
"ATJ","15","SUPERSTOP","10/6/2023 12:00:00 AM","JA1-A3-541","","","0","0","0"
"ATJ","16","SUPERSTART","9/6/2023 8:00:00 AM","JA1-54-481","","","180300","229000","2150"
"ATJ","16","BATCHSTART","9/6/2023 8:00:00 AM","WFS-54-481","","","3300","17000","2150"
"ATJ","16","BATCHSTOP","9/6/2023 9:32:05 AM","WFS-54-481","","","0","0","0"
"ATJ","16","BATCHSTART","9/6/2023 9:32:05 AM","ETI-54-48F","","","24500","24500","2150"
"ATJ","16","BATCHSTOP","9/6/2023 8:55:48 PM","ETI-54-48F","","","0","0","0"
"ATJ","16","BATCHSTART","9/6/2023 8:55:48 PM","ETI-54-489","","","19500","19500","2150"
"ATJ","16","BATCHSTOP","9/7/2023 6:00:00 AM","ETI-54-489","","","0","0","0"
"ATJ","16","BATCHSTART","9/7/2023 6:00:00 AM","ETI-54-484","","","22000","22000","2150"
"ATJ","16","BATCHSTOP","9/7/2023 4:13:57 PM","ETI-54-484","","","0","0","0"
"ATJ","16","BATCHSTART","9/7/2023 4:13:57 PM","ETI-54-483","","","24500","24500","2150"
"ATJ","16","BATCHSTOP","9/8/2023 3:37:40 AM","ETI-54-483","","","0","0","0"
"ATJ","16","BATCHSTART","9/8/2023 3:37:40 AM","ETI-54-48M","","","24500","24500","2150"
"ATJ","16","BATCHSTOP","9/8/2023 3:01:23 PM","ETI-54-48M","","","0","0","0"
"ATJ","16","BATCHSTART","9/8/2023 3:01:23 PM","ETI-54-48P","","","24500","24500","2150"
"ATJ","16","BATCHSTOP","9/9/2023 2:25:06 AM","ETI-54-48P","","","0","0","0"
"ATJ","16","BATCHSTART","9/9/2023 2:25:06 AM","SWJ-54-482","","","17500","17500","2150"
"ATJ","16","BATCHSTOP","9/9/2023 10:33:29 AM","SWJ-54-482","","","0","0","0"
"ATJ","16","BATCHSTART","9/9/2023 10:33:29 AM","ETI-54-48N","","","20000","20000","2150"
"ATJ","16","BATCHSTOP","9/9/2023 7:51:37 PM","ETI-54-48N","","","0","0","0"
"ATJ","16","SUPERSTOP","9/9/2023 7:51:37 PM","JA1-54-481","","","0","0","0"
"ATJ","16","SUPERSTART","9/9/2023 7:51:37 PM","JA1-54-491","","","241500","241500","2150"
"ATJ","16","BATCHSTART","9/9/2023 7:51:37 PM","AAL-54-491","","","5000","5000","2150"
"ATJ","16","BATCHSTOP","9/9/2023 10:11:09 PM","AAL-54-491","","","0","0","0"
"ATJ","16","BATCHSTART","9/9/2023 10:11:09 PM","EPV-54-491","","","5000","5000","2150"
"ATJ","16","BATCHSTOP","9/10/2023 12:30:41 AM","EPV-54-491","","","0","0","0"
"ATJ","16","BATCHSTART","9/10/2023 12:30:41 AM","WFS-54-491","","","17500","17500","2150"
"ATJ","16","BATCHSTOP","9/10/2023 8:39:04 AM","WFS-54-491","","","0","0","0"
"ATJ","16","BATCHSTART","9/10/2023 8:39:04 AM","SWJ-54-491","","","17500","17500","2150"
"ATJ","16","BATCHSTOP","9/10/2023 4:47:26 PM","SWJ-54-491","","","0","0","0"
"ATJ","16","BATCHSTART","9/10/2023 4:47:26 PM","TMS-56-491","","","20000","20000","2150"
"ATJ","16","BATCHSTOP","9/11/2023 2:05:34 AM","TMS-56-491","","","0","0","0"
"ATJ","16","BATCHSTART","9/11/2023 2:05:34 AM","TMS-54-491","","","7500","7500","2150"
"ATJ","16","BATCHSTOP","9/11/2023 5:34:53 AM","TMS-54-491","","","0","0","0"
"ATJ","16","BATCHSTART","9/11/2023 5:34:53 AM","ETI-54-49F","","","24500","24500","2150"
"ATJ","16","BATCHSTOP","9/11/2023 4:58:36 PM","ETI-54-49F","","","0","0","0"
"ATJ","16","BATCHSTART","9/11/2023 4:58:36 PM","ETI-54-499","","","24500","24500","2150"
"ATJ","16","BATCHSTOP","9/12/2023 4:22:19 AM","ETI-54-499","","","0","0","0"
"ATJ","16","BATCHSTART","9/12/2023 4:22:19 AM","ETI-54-49M","","","24500","24500","2150"
"ATJ","16","BATCHSTOP","9/12/2023 3:46:02 PM","ETI-54-49M","","","0","0","0"
"ATJ","16","BATCHSTART","9/12/2023 3:46:02 PM","ETI-54-495","","","24500","24500","2150"
"ATJ","16","BATCHSTOP","9/13/2023 3:09:46 AM","ETI-54-495","","","0","0","0"
"ATJ","16","BATCHSTART","9/13/2023 3:09:46 AM","ETI-54-49D","","","24500","24500","2150"
"ATJ","16","BATCHSTOP","9/13/2023 2:33:29 PM","ETI-54-49D","","","0","0","0"
"ATJ","16","BATCHSTART","9/13/2023 2:33:29 PM","ETI-54-49B","","","24500","24500","2150"
"ATJ","16","BATCHSTOP","9/14/2023 1:57:12 AM","ETI-54-49B","","","0","0","0"
"ATJ","16","BATCHSTART","9/14/2023 1:57:12 AM","ETI-54-493","","","17500","17500","2150"
"ATJ","16","BATCHSTOP","9/14/2023 10:05:34 AM","ETI-54-493","","","0","0","0"
"ATJ","16","BATCHSTART","9/14/2023 10:05:34 AM","ETI-54-497","","","4500","4500","2150"
"ATJ","16","BATCHSTOP","9/14/2023 12:11:09 PM","ETI-54-497","","","0","0","0"
"ATJ","16","SUPERSTOP","9/14/2023 12:11:09 PM","JA1-54-491","","","0","0","0"
"ATJ","16","SUPERSTART","9/14/2023 12:11:09 PM","JA1-54-501","","","240500","240500","2150"
"ATJ","16","BATCHSTART","9/14/2023 12:11:09 PM","AAL-54-501","","","5000","5000","2150"
"ATJ","16","BATCHSTOP","9/14/2023 2:30:41 PM","AAL-54-501","","","0","0","0"
"ATJ","16","BATCHSTART","9/14/2023 2:30:41 PM","EPV-54-501","","","5000","5000","2150"
"ATJ","16","BATCHSTOP","9/14/2023 4:50:13 PM","EPV-54-501","","","0","0","0"
"ATJ","16","BATCHSTART","9/14/2023 4:50:13 PM","WFS-54-501","","","17500","17500","2150"
"ATJ","16","BATCHSTOP","9/15/2023 12:58:36 AM","WFS-54-501","","","0","0","0"
"ATJ","16","BATCHSTART","9/15/2023 12:58:36 AM","ETI-54-509","","","25000","25000","2150"
"ATJ","16","BATCHSTOP","9/15/2023 12:36:16 PM","ETI-54-509","","","0","0","0"
"ATJ","16","BATCHSTART","9/15/2023 12:36:16 PM","SWJ-54-502","","","17500","17500","2150"
"ATJ","16","BATCHSTOP","9/15/2023 8:44:39 PM","SWJ-54-502","","","0","0","0"
"ATJ","16","BATCHSTART","9/15/2023 8:44:39 PM","TMS-54-501","","","12500","12500","2150"
"ATJ","16","BATCHSTOP","9/16/2023 2:33:29 AM","TMS-54-501","","","0","0","0"
"ATJ","16","BATCHSTART","9/16/2023 2:33:29 AM","ETI-54-50H","","","19000","19000","2150"
"ATJ","16","BATCHSTOP","9/16/2023 11:23:43 AM","ETI-54-50H","","","0","0","0"
"ATJ","16","BATCHSTART","9/16/2023 11:23:43 AM","ETI-54-50A","","","25000","25000","2150"
"ATJ","16","BATCHSTOP","9/16/2023 11:01:23 PM","ETI-54-50A","","","0","0","0"
"ATJ","16","BATCHSTART","9/16/2023 11:01:23 PM","ETI-54-503","","","2100","25000","2150"
"ATJ","16","RATECHANGE","9/17/2023 12:00:00 AM","ETI-54-503","","","22900","25000","2050"
"ATJ","16","BATCHSTOP","9/17/2023 11:10:14 AM","ETI-54-503","","","0","0","0"
"ATJ","16","BATCHSTART","9/17/2023 11:10:14 AM","ETI-54-50D","","","25000","25000","2050"
"ATJ","16","BATCHSTOP","9/17/2023 11:21:57 PM","ETI-54-50D","","","0","0","0"
"ATJ","16","BATCHSTART","9/17/2023 11:21:57 PM","ETI-54-50F","","","25000","25000","2050"
"ATJ","16","BATCHSTOP","9/18/2023 11:33:39 AM","ETI-54-50F","","","0","0","0"
"ATJ","16","BATCHSTART","9/18/2023 11:33:39 AM","TMS-56-501","","","20000","20000","2050"
"ATJ","16","BATCHSTOP","9/18/2023 9:19:01 PM","TMS-56-501","","","0","0","0"
"ATJ","16","BATCHSTART","9/18/2023 9:19:01 PM","ETI-54-50T","","","19000","19000","2050"
"ATJ","16","BATCHSTOP","9/19/2023 6:35:07 AM","ETI-54-50T","","","0","0","0"
"ATJ","16","SUPERSTOP","9/19/2023 6:35:07 AM","JA1-54-501","","","0","0","0"
"ATJ","16","SUPERSTART","9/19/2023 6:35:07 AM","JA1-54-511","","","282000","282000","2050"
"ATJ","16","BATCHSTART","9/19/2023 6:35:07 AM","AAL-54-511","","","5000","5000","2050"
"ATJ","16","BATCHSTOP","9/19/2023 9:01:27 AM","AAL-54-511","","","0","0","0"
"ATJ","16","BATCHSTART","9/19/2023 9:01:27 AM","EPV-54-511","","","10000","10000","2050"
"ATJ","16","BATCHSTOP","9/19/2023 1:54:08 PM","EPV-54-511","","","0","0","0"
"ATJ","16","BATCHSTART","9/19/2023 1:54:08 PM","WFS-54-511","","","17500","17500","2050"
"ATJ","16","BATCHSTOP","9/19/2023 10:26:20 PM","WFS-54-511","","","0","0","0"
"ATJ","16","BATCHSTART","9/19/2023 10:26:20 PM","ETI-54-511","","","197000","197000","2050"
"ATJ","16","BATCHSTOP","9/23/2023 10:32:11 PM","ETI-54-511","","","0","0","0"
"ATJ","16","BATCHSTART","9/23/2023 10:32:11 PM","SWJ-54-511","","","17500","17500","2050"
"ATJ","16","BATCHSTOP","9/24/2023 7:04:23 AM","SWJ-54-511","","","0","0","0"
"ATJ","16","BATCHSTART","9/24/2023 7:04:23 AM","TMS-56-511","","","20000","20000","2050"
"ATJ","16","BATCHSTOP","9/24/2023 4:49:45 PM","TMS-56-511","","","0","0","0"
"ATJ","16","BATCHSTART","9/24/2023 4:49:45 PM","TMS-54-511","","","15000","15000","2050"
"ATJ","16","BATCHSTOP","9/25/2023 12:08:46 AM","TMS-54-511","","","0","0","0"
"ATJ","16","SUPERSTOP","9/25/2023 12:08:46 AM","JA1-54-511","","","0","0","0"
"ATJ","16","SUPERSTART","9/25/2023 12:08:46 AM","JA1-54-521","","","284000","284000","2050"
"ATJ","16","BATCHSTART","9/25/2023 12:08:46 AM","AAL-54-521","","","5000","5000","2050"
"ATJ","16","BATCHSTOP","9/25/2023 2:35:07 AM","AAL-54-521","","","0","0","0"
"ATJ","16","BATCHSTART","9/25/2023 2:35:07 AM","EPV-54-521","","","10000","10000","2050"
"ATJ","16","BATCHSTOP","9/25/2023 7:27:48 AM","EPV-54-521","","","0","0","0"
"ATJ","16","BATCHSTART","9/25/2023 7:27:48 AM","ETI-54-521","","","194000","194000","2050"
"ATJ","16","BATCHSTOP","9/29/2023 6:05:51 AM","ETI-54-521","","","0","0","0"
"ATJ","16","BATCHSTART","9/29/2023 6:05:51 AM","SWJ-54-521","","","22500","22500","2050"
"ATJ","16","BATCHSTOP","9/29/2023 5:04:23 PM","SWJ-54-521","","","0","0","0"
"ATJ","16","BATCHSTART","9/29/2023 5:04:23 PM","TMS-56-521","","","15000","15000","2050"
"ATJ","16","BATCHSTOP","9/30/2023 12:23:24 AM","TMS-56-521","","","0","0","0"
"ATJ","16","BATCHSTART","9/30/2023 12:23:24 AM","TMS-54-521","","","20000","20000","2050"
"ATJ","16","BATCHSTOP","9/30/2023 10:08:46 AM","TMS-54-521","","","0","0","0"
"ATJ","16","BATCHSTART","9/30/2023 10:08:46 AM","WFS-54-521","","","17500","17500","2050"
"ATJ","16","BATCHSTOP","9/30/2023 6:40:58 PM","WFS-54-521","","","0","0","0"
"ATJ","16","SUPERSTOP","9/30/2023 6:40:58 PM","JA1-54-521","","","0","0","0"
"ATJ","16","SUPERSTART","9/30/2023 6:40:58 PM","JA1-54-531","","","256900","287000","2050"
"ATJ","16","BATCHSTART","9/30/2023 6:40:58 PM","AAL-54-531","","","5000","5000","2050"
"ATJ","16","BATCHSTOP","9/30/2023 9:07:19 PM","AAL-54-531","","","0","0","0"
"ATJ","16","BATCHSTART","9/30/2023 9:07:19 PM","EPV-54-531","","","10000","10000","2050"
"ATJ","16","BATCHSTOP","10/1/2023 2:00:00 AM","EPV-54-531","","","0","0","0"
"ATJ","16","BATCHSTART","10/1/2023 2:00:00 AM","ETI-54-531","","","197000","197000","2050"
"ATJ","16","BATCHSTOP","10/5/2023 2:05:51 AM","ETI-54-531","","","0","0","0"
"ATJ","16","BATCHSTART","10/5/2023 2:05:51 AM","SWJ-54-531","","","22500","22500","2050"
"ATJ","16","BATCHSTOP","10/5/2023 1:04:23 PM","SWJ-54-531","","","0","0","0"
"ATJ","16","BATCHSTART","10/5/2023 1:04:23 PM","TMS-56-531","","","22400","22500","2050"
"ATJ","16","BATCHSTOP","10/6/2023 12:00:00 AM","TMS-56-531","","","0","0","0"
"ATJ","16","SUPERSTOP","10/6/2023 12:00:00 AM","JA1-54-531","","","0","0","0"
"ATJ","17","SUPERSTART","9/6/2023 9:00:00 AM","JA1-A2-481","","","140300","247500","4650"
"ATJ","17","BATCHSTART","9/6/2023 9:00:00 AM","MTV-A2-481","","","16800","71500","4650"
"ATJ","17","BATCHSTOP","9/6/2023 12:36:46 PM","MTV-A2-481","","","0","0","0"
"ATJ","17","BATCHSTART","9/6/2023 12:36:46 PM","MXE-A2-486","","","2500","2500","4650"
"ATJ","17","BATCHSTOP","9/6/2023 1:09:01 PM","MXE-A2-486","","","0","0","0"
"ATJ","17","BATCHSTART","9/6/2023 1:09:01 PM","PHI-A2-481","","","9000","9000","4650"
"ATJ","17","BATCHSTOP","9/6/2023 3:05:09 PM","PHI-A2-481","","","0","0","0"
"ATJ","17","BATCHSTART","9/6/2023 3:05:09 PM","VAL-A2-48D","","","12000","12000","4650"
"ATJ","17","BATCHSTOP","9/6/2023 5:40:00 PM","VAL-A2-48D","","","0","0","0"
"ATJ","17","BATCHSTART","9/6/2023 5:40:00 PM","MXE-A2-481","","","2500","2500","4650"
"ATJ","17","BATCHSTOP","9/6/2023 6:12:15 PM","MXE-A2-481","","","0","0","0"
"ATJ","17","BATCHSTART","9/6/2023 6:12:15 PM","MUC-A2-481","","","17500","17500","4650"
"ATJ","17","BATCHSTOP","9/6/2023 9:58:03 PM","MUC-A2-481","","","0","0","0"
"ATJ","17","BATCHSTART","9/6/2023 9:58:03 PM","TAR-A2-483","","","10000","10000","4650"
"ATJ","17","BATCHSTOP","9/7/2023 12:07:05 AM","TAR-A2-483","","","0","0","0"
"ATJ","17","BATCHSTART","9/7/2023 12:07:05 AM","TAR-A2-484","","","47500","47500","4650"
"ATJ","17","BATCHSTOP","9/7/2023 10:20:00 AM","TAR-A2-484","","","0","0","0"
"ATJ","17","BATCHSTART","9/7/2023 10:20:00 AM","BPO-A2-481","","","5000","5000","4650"
"ATJ","17","BATCHSTOP","9/7/2023 11:24:30 AM","BPO-A2-481","","","0","0","0"
"ATJ","17","BATCHSTART","9/7/2023 11:24:30 AM","PHI-A2-483","","","5000","5000","4650"
"ATJ","17","BATCHSTOP","9/7/2023 12:29:01 PM","PHI-A2-483","","","0","0","0"
"ATJ","17","BATCHSTART","9/7/2023 12:29:01 PM","CUM-A2-481","","","5000","5000","4650"
"ATJ","17","BATCHSTOP","9/7/2023 1:33:32 PM","CUM-A2-481","","","0","0","0"
"ATJ","17","BATCHSTART","9/7/2023 1:33:32 PM","QTC-A2-48A","","","2500","2500","4650"
"ATJ","17","BATCHSTOP","9/7/2023 2:05:48 PM","QTC-A2-48A","","","0","0","0"
"ATJ","17","BATCHSTART","9/7/2023 2:05:48 PM","WFS-A2-487","","","5000","5000","4650"
"ATJ","17","BATCHSTOP","9/7/2023 3:10:19 PM","WFS-A2-487","","","0","0","0"
"ATJ","17","SUPERSTOP","9/7/2023 3:10:19 PM","JA1-A2-481","","","0","0","0"
"ATJ","17","SUPERSTART","9/7/2023 3:10:19 PM","JA1-D2-481","","","18500","18500","4650"
"ATJ","17","BATCHSTART","9/7/2023 3:10:19 PM","MTV-D2-481","","","8500","8500","4650"
"ATJ","17","BATCHSTOP","9/7/2023 4:59:59 PM","MTV-D2-481","","","0","0","0"
"ATJ","17","BATCHSTART","9/7/2023 4:59:59 PM","PHI-D2-481","","","2500","2500","4650"
"ATJ","17","BATCHSTOP","9/7/2023 5:32:15 PM","PHI-D2-481","","","0","0","0"
"ATJ","17","BATCHSTART","9/7/2023 5:32:15 PM","VAL-D2-48D","","","2500","2500","4650"
"ATJ","17","BATCHSTOP","9/7/2023 6:04:30 PM","VAL-D2-48D","","","0","0","0"
"ATJ","17","BATCHSTART","9/7/2023 6:04:30 PM","MXE-D2-481","","","2500","2500","4650"
"ATJ","17","BATCHSTOP","9/7/2023 6:36:46 PM","MXE-D2-481","","","0","0","0"
"ATJ","17","BATCHSTART","9/7/2023 6:36:46 PM","MXE-D2-482","","","2500","2500","4650"
"ATJ","17","BATCHSTOP","9/7/2023 7:09:01 PM","MXE-D2-482","","","0","0","0"
"ATJ","17","SUPERSTOP","9/7/2023 7:09:01 PM","JA1-D2-481","","","0","0","0"
"ATJ","17","SUPERSTART","9/7/2023 7:09:01 PM","JA2-A2-482","","","5000","5000","4650"
"ATJ","17","BATCHSTART","9/7/2023 7:09:01 PM","MTV-A2-481","","","5000","5000","4650"
"ATJ","17","BATCHSTOP","9/7/2023 8:13:32 PM","MTV-A2-481","","","0","0","0"
"ATJ","17","SUPERSTOP","9/7/2023 8:13:32 PM","JA2-A2-482","","","0","0","0"
"ATJ","17","SUPERSTART","9/7/2023 8:13:32 PM","JA1-62-481","","","47775","221500","4650"
"ATJ","17","BATCHSTART","9/7/2023 8:13:32 PM","GUT-62-481","","","5000","5000","4650"
"ATJ","17","BATCHSTOP","9/7/2023 9:18:03 PM","GUT-62-481","","","0","0","0"
"ATJ","17","BATCHSTART","9/7/2023 9:18:03 PM","MAC-62-481","","","37500","37500","4650"
"ATJ","17","BATCHSTOP","9/8/2023 5:21:55 AM","MAC-62-481","","","0","0","0"
"ATJ","17","BATCHSTART","9/8/2023 5:21:55 AM","MTV-62-481","","","5275","22000","4650"
"ATJ","17","RATECHANGE","9/8/2023 6:30:00 AM","MTV-62-481","","","0","22000","0"
"ATJ","17","BATCHSTOP","9/8/2023 6:30:00 AM","MTV-62-481","","","0","0","0"
"ATJ","17","SUPERSTOP","9/8/2023 6:30:00 AM","JA1-62-481","","","0","0","0"
"ATJ","17","SUPERSTART","9/8/2023 11:30:00 AM","JA1-62-481","","","173725","221500","4650"
"ATJ","17","BATCHSTART","9/8/2023 11:30:00 AM","MTV-62-481","","","16725","22000","4650"
"ATJ","17","BATCHSTOP","9/8/2023 3:05:48 PM","MTV-62-481","","","0","0","0"
"ATJ","17","BATCHSTART","9/8/2023 3:05:48 PM","PHI-62-481","","","6000","6000","4650"
"ATJ","17","BATCHSTOP","9/8/2023 4:23:13 PM","PHI-62-481","","","0","0","0"
"ATJ","17","BATCHSTART","9/8/2023 4:23:13 PM","PTC-62-481","","","4000","4000","4650"
"ATJ","17","BATCHSTOP","9/8/2023 5:14:50 PM","PTC-62-481","","","0","0","0"
"ATJ","17","BATCHSTART","9/8/2023 5:14:50 PM","USO-62-481","","","2500","2500","4650"
"ATJ","17","BATCHSTOP","9/8/2023 5:47:05 PM","USO-62-481","","","0","0","0"
"ATJ","17","BATCHSTART","9/8/2023 5:47:05 PM","MXE-62-482","","","7500","7500","4650"
"ATJ","17","BATCHSTOP","9/8/2023 7:23:52 PM","MXE-62-482","","","0","0","0"
"ATJ","17","BATCHSTART","9/8/2023 7:23:52 PM","BPO-62-481","","","4000","4000","4650"
"ATJ","17","BATCHSTOP","9/8/2023 8:15:29 PM","BPO-62-481","","","0","0","0"
"ATJ","17","BATCHSTART","9/8/2023 8:15:29 PM","MUC-62-482","","","5000","5000","4650"
"ATJ","17","BATCHSTOP","9/8/2023 9:20:00 PM","MUC-62-482","","","0","0","0"
"ATJ","17","BATCHSTART","9/8/2023 9:20:00 PM","QTC-62-48K","","","2500","2500","4650"
"ATJ","17","BATCHSTOP","9/8/2023 9:52:15 PM","QTC-62-48K","","","0","0","0"
"ATJ","17","BATCHSTART","9/8/2023 9:52:15 PM","TAR-62-48A","","","6500","6500","4650"
"ATJ","17","BATCHSTOP","9/8/2023 11:16:07 PM","TAR-62-48A","","","0","0","0"
"ATJ","17","BATCHSTART","9/8/2023 11:16:07 PM","TAR-62-482","","","24500","24500","4650"
"ATJ","17","BATCHSTOP","9/9/2023 4:32:15 AM","TAR-62-482","","","0","0","0"
"ATJ","17","BATCHSTART","9/9/2023 4:32:15 AM","TAR-62-484","","","24500","24500","4650"
"ATJ","17","BATCHSTOP","9/9/2023 9:48:23 AM","TAR-62-484","","","0","0","0"
"ATJ","17","BATCHSTART","9/9/2023 9:48:23 AM","TAR-62-483","","","24500","24500","4650"
"ATJ","17","BATCHSTOP","9/9/2023 3:04:30 PM","TAR-62-483","","","0","0","0"
"ATJ","17","BATCHSTART","9/9/2023 3:04:30 PM","TAR-62-481","","","12500","12500","4650"
"ATJ","17","BATCHSTOP","9/9/2023 5:45:48 PM","TAR-62-481","","","0","0","0"
"ATJ","17","BATCHSTART","9/9/2023 5:45:48 PM","VAL-62-48D","","","10500","10500","4650"
"ATJ","17","BATCHSTOP","9/9/2023 8:01:17 PM","VAL-62-48D","","","0","0","0"
"ATJ","17","BATCHSTART","9/9/2023 8:01:17 PM","PHI-62-485","","","2500","2500","4650"
"ATJ","17","BATCHSTOP","9/9/2023 8:33:32 PM","PHI-62-485","","","0","0","0"
"ATJ","17","BATCHSTART","9/9/2023 8:33:32 PM","FHR-62-482","","","10000","10000","4650"
"ATJ","17","BATCHSTOP","9/9/2023 10:42:34 PM","FHR-62-482","","","0","0","0"
"ATJ","17","BATCHSTART","9/9/2023 10:42:34 PM","CKS-62-48M","","","5000","5000","4650"
"ATJ","17","BATCHSTOP","9/9/2023 11:47:05 PM","CKS-62-48M","","","0","0","0"
"ATJ","17","BATCHSTART","9/9/2023 11:47:05 PM","MUS-62-48Q","","","5000","5000","4650"
"ATJ","17","BATCHSTOP","9/10/2023 12:51:36 AM","MUS-62-48Q","","","0","0","0"
"ATJ","17","SUPERSTOP","9/10/2023 12:51:36 AM","JA1-62-481","","","0","0","0"
"ATJ","17","SUPERSTART","9/10/2023 12:51:36 AM","JA1-A2-491","","","229500","229500","4650"
"ATJ","17","BATCHSTART","9/10/2023 12:51:36 AM","BPO-A2-491","","","9000","9000","4650"
"ATJ","17","BATCHSTOP","9/10/2023 2:47:44 AM","BPO-A2-491","","","0","0","0"
"ATJ","17","BATCHSTART","9/10/2023 2:47:44 AM","BZA-A2-491","","","5000","5000","4650"
