,Timestamp,Hours,Actual,BPH,Batch,Event Type,Line,Start Date Time,Stop Date Time,Sup/Con,SuperBatch,Tank Farm,Tankage,Total,Volume,Client,Product,Cycle_,Cycle
327,09/29/2023 10:00,0.67,181500,12167,TAR-62-521,BATCHSTART,02,9/28/2023 7:45:10 PM,9/29/2023 10:40:12 AM,,JA1-62-521,ATJ,,181500,8152.0,JA1,62,521,52
328,09/29/2023 10:00,0.33,5000,12167,UET-62-521,BATCHSTART,02,9/29/2023 10:40:12 AM,9/29/2023 11:04:52 AM,,JA1-62-521,ATJ,,5000,4015.0,JA1,62,521,52
329,09/29/2023 11:00,0.07,5000,12167,UET-62-521,BATCHSTART,02,9/29/2023 10:40:12 AM,9/29/2023 11:04:52 AM,,JA1-62-521,ATJ,,5000,852.0,JA1,62,521,52
330,09/29/2023 11:00,0.93,53000,12167,VAL-62-52D,BATCHSTART,02,9/29/2023 11:04:52 AM,9/29/2023 3:26:13 PM,,JA1-62-521,ATJ,,53000,11315.0,JA1,62,521,52
331,09/29/2023 12:00,1.0,53000,12167,VAL-62-52D,BATCHSTART,02,9/29/2023 11:04:52 AM,9/29/2023 3:26:13 PM,,JA1-62-521,ATJ,,53000,12167.0,JA1,62,521,52
332,09/29/2023 13:00,1.0,53000,12167,VAL-62-52D,BATCHSTART,02,9/29/2023 11:04:52 AM,9/29/2023 3:26:13 PM,,JA1-62-521,ATJ,,53000,12167.0,JA1,62,521,52
333,09/29/2023 14:00,1.0,53000,12167,VAL-62-52D,BATCHSTART,02,9/29/2023 11:04:52 AM,9/29/2023 3:26:13 PM,,JA1-62-521,ATJ,,53000,12167.0,JA1,62,521,52
334,09/29/2023 15:00,0.43,53000,12167,VAL-62-52D,BATCHSTART,02,9/29/2023 11:04:52 AM,9/29/2023 3:26:13 PM,,JA1-62-521,ATJ,,53000,5232.0,JA1,62,521,52
335,09/29/2023 15:00,0.57,20000,12167,VTL-62-521,BATCHSTART,02,9/29/2023 3:26:13 PM,9/29/2023 5:04:51 PM,,JA1-62-521,ATJ,,20000,6935.0,JA1,62,521,52
336,09/29/2023 16:00,1.0,20000,12167,VTL-62-521,BATCHSTART,02,9/29/2023 3:26:13 PM,9/29/2023 5:04:51 PM,,JA1-62-521,ATJ,,20000,12167.0,JA1,62,521,52
337,09/29/2023 17:00,0.07,20000,12167,VTL-62-521,BATCHSTART,02,9/29/2023 3:26:13 PM,9/29/2023 5:04:51 PM,,JA1-62-521,ATJ,,20000,852.0,JA1,62,521,52
338,09/29/2023 17:00,0.41,5000,12167,WAC-62-522,BATCHSTART,02,9/29/2023 5:04:51 PM,9/29/2023 5:29:30 PM,,JA1-62-521,ATJ,,5000,4988.0,JA1,62,521,52
339,09/29/2023 17:00,0.21,2500,12167,WFS-62-52P,BATCHSTART,02,9/29/2023 5:29:30 PM,9/29/2023 5:41:50 PM,,JA1-62-521,ATJ,,2500,2555.0,JA1,62,521,52
340,09/29/2023 17:00,0.32,5000,12167,WFS-62-521,BATCHSTART,02,9/29/2023 5:41:50 PM,9/29/2023 6:06:30 PM,,JA1-62-521,ATJ,,5000,3893.0,JA1,62,521,52
341,09/29/2023 18:00,0.1,5000,12167,WFS-62-521,BATCHSTART,02,9/29/2023 5:41:50 PM,9/29/2023 6:06:30 PM,,JA1-62-521,ATJ,,5000,1217.0,JA1,62,521,52
342,09/29/2023 18:00,0.9,12000,12167,PCA-62-520,BATCHSTART,02,9/29/2023 6:06:30 PM,9/29/2023 7:05:40 PM,,JA1-62-521,ATJ,,12000,10950.0,JA1,62,521,52
343,09/29/2023 19:00,0.08,12000,12167,PCA-62-520,BATCHSTART,02,9/29/2023 6:06:30 PM,9/29/2023 7:05:40 PM,,JA1-62-521,ATJ,,12000,973.0,JA1,62,521,52
344,09/29/2023 19:00,0.82,10000,12167,CHV-62-521,BATCHSTART,02,9/29/2023 7:05:40 PM,9/29/2023 7:54:59 PM,,JA1-62-521,ATJ,,10000,9977.0,JA1,62,521,52
345,09/29/2023 19:00,0.1,5000,12167,CUM-62-521,BATCHSTART,02,9/29/2023 7:54:59 PM,9/29/2023 8:19:38 PM,,JA1-62-521,ATJ,,5000,1217.0,JA1,62,521,52
346,09/29/2023 20:00,0.32,5000,12167,CUM-62-521,BATCHSTART,02,9/29/2023 7:54:59 PM,9/29/2023 8:19:38 PM,,JA1-62-521,ATJ,,5000,3893.0,JA1,62,521,52
347,09/29/2023 20:00,0.68,10000,12167,USO-62-521,BATCHSTART,02,9/29/2023 8:19:38 PM,9/29/2023 9:08:57 PM,,JA1-62-521,ATJ,,10000,8274.0,JA1,62,521,52
348,09/29/2023 21:00,0.13,10000,12167,USO-62-521,BATCHSTART,02,9/29/2023 8:19:38 PM,9/29/2023 9:08:57 PM,,JA1-62-521,ATJ,,10000,1582.0,JA1,62,521,52
349,09/29/2023 21:00,0.87,14965,12167,CYG-62-521,BATCHSTART,02,9/29/2023 9:08:57 PM,9/29/2023 10:22:45 PM,,JA1-62-521,ATJ,,15000,10585.0,JA1,62,521,52
350,09/29/2023 22:00,0.37,14965,12167,CYG-62-521,BATCHSTART,02,9/29/2023 9:08:57 PM,9/29/2023 10:22:45 PM,,JA1-62-521,ATJ,,15000,4502.0,JA1,62,521,52
351,09/25/2023 07:00,0.03,5000,1925,EPV-54-521,BATCHSTART,13,9/25/2023 7:58:28 AM,9/25/2023 10:34:19 AM,,JA1-54-521,ATJ,,5000,58.0,JA1,54,521,52
352,09/25/2023 08:00,1.0,5000,1925,EPV-54-521,BATCHSTART,13,9/25/2023 7:58:28 AM,9/25/2023 10:34:19 AM,,JA1-54-521,ATJ,,5000,1925.0,JA1,54,521,52
353,09/25/2023 09:00,1.0,5000,1925,EPV-54-521,BATCHSTART,13,9/25/2023 7:58:28 AM,9/25/2023 10:34:19 AM,,JA1-54-521,ATJ,,5000,1925.0,JA1,54,521,52
354,09/25/2023 10:00,0.57,5000,1925,EPV-54-521,BATCHSTART,13,9/25/2023 7:58:28 AM,9/25/2023 10:34:19 AM,,JA1-54-521,ATJ,,5000,1097.0,JA1,54,521,52
355,09/25/2023 10:00,0.43,5000,1925,WFS-54-521,BATCHSTART,13,9/25/2023 10:34:19 AM,9/25/2023 1:10:10 PM,,JA1-54-521,ATJ,,5000,828.0,JA1,54,521,52
356,09/25/2023 11:00,1.0,5000,1925,WFS-54-521,BATCHSTART,13,9/25/2023 10:34:19 AM,9/25/2023 1:10:10 PM,,JA1-54-521,ATJ,,5000,1925.0,JA1,54,521,52
357,09/25/2023 12:00,1.0,5000,1925,WFS-54-521,BATCHSTART,13,9/25/2023 10:34:19 AM,9/25/2023 1:10:10 PM,,JA1-54-521,ATJ,,5000,1925.0,JA1,54,521,52
358,09/25/2023 13:00,0.17,5000,1925,WFS-54-521,BATCHSTART,13,9/25/2023 10:34:19 AM,9/25/2023 1:10:10 PM,,JA1-54-521,ATJ,,5000,327.0,JA1,54,521,52
359,09/25/2023 13:00,0.83,3500,1925,FGX-96-52B,BATCHSTART,13,9/25/2023 1:10:10 PM,9/25/2023 2:59:15 PM,,JA1-96-521,ATJ,,3500,1598.0,JA1,96,521,52
360,09/25/2023 14:00,0.98,3500,1925,FGX-96-52B,BATCHSTART,13,9/25/2023 1:10:10 PM,9/25/2023 2:59:15 PM,,JA1-96-521,ATJ,,3500,1886.0,JA1,96,521,52
361,09/28/2023 00:00,0.02,3500,1925,BPO-62-521,BATCHSTART,13,9/28/2023 12:59:00 AM,9/28/2023 2:48:05 AM,,JA1-62-521,ATJ,,3500,38.0,JA1,62,521,52
362,09/28/2023 01:00,1.0,3500,1925,BPO-62-521,BATCHSTART,13,9/28/2023 12:59:00 AM,9/28/2023 2:48:05 AM,,JA1-62-521,ATJ,,3500,1925.0,JA1,62,521,52
363,09/28/2023 02:00,0.8,3500,1925,BPO-62-521,BATCHSTART,13,9/28/2023 12:59:00 AM,9/28/2023 2:48:05 AM,,JA1-62-521,ATJ,,3500,1540.0,JA1,62,521,52
364,09/28/2023 02:00,0.2,11000,1925,CIT-62-521,BATCHSTART,13,9/28/2023 2:48:05 AM,9/28/2023 8:30:56 AM,,JA1-62-521,ATJ,,11000,385.0,JA1,62,521,52
365,09/28/2023 03:00,1.0,11000,1925,CIT-62-521,BATCHSTART,13,9/28/2023 2:48:05 AM,9/28/2023 8:30:56 AM,,JA1-62-521,ATJ,,11000,1925.0,JA1,62,521,52
366,09/28/2023 04:00,1.0,11000,1925,CIT-62-521,BATCHSTART,13,9/28/2023 2:48:05 AM,9/28/2023 8:30:56 AM,,JA1-62-521,ATJ,,11000,1925.0,JA1,62,521,52
367,09/28/2023 05:00,1.0,11000,1925,CIT-62-521,BATCHSTART,13,9/28/2023 2:48:05 AM,9/28/2023 8:30:56 AM,,JA1-62-521,ATJ,,11000,1925.0,JA1,62,521,52
368,09/28/2023 06:00,1.0,11000,1925,CIT-62-521,BATCHSTART,13,9/28/2023 2:48:05 AM,9/28/2023 8:30:56 AM,,JA1-62-521,ATJ,,11000,1925.0,JA1,62,521,52
369,09/28/2023 07:00,1.0,11000,1925,CIT-62-521,BATCHSTART,13,9/28/2023 2:48:05 AM,9/28/2023 8:30:56 AM,,JA1-62-521,ATJ,,11000,1925.0,JA1,62,521,52
370,09/28/2023 08:00,0.5,11000,1925,CIT-62-521,BATCHSTART,13,9/28/2023 2:48:05 AM,9/28/2023 8:30:56 AM,,JA1-62-521,ATJ,,11000,962.0,JA1,62,521,52
371,09/28/2023 08:00,0.5,2500,1925,CNL-62-521,BATCHSTART,13,9/28/2023 8:30:56 AM,9/28/2023 9:48:52 AM,,JA1-62-521,ATJ,,2500,962.0,JA1,62,521,52
372,09/28/2023 09:00,0.8,2500,1925,CNL-62-521,BATCHSTART,13,9/28/2023 8:30:56 AM,9/28/2023 9:48:52 AM,,JA1-62-521,ATJ,,2500,1540.0,JA1,62,521,52
373,09/28/2023 09:00,0.2,2500,1925,FHR-62-521,BATCHSTART,13,9/28/2023 9:48:52 AM,9/28/2023 11:06:47 AM,,JA1-62-521,ATJ,,2500,385.0,JA1,62,521,52
374,09/28/2023 10:00,1.0,2500,1925,FHR-62-521,BATCHSTART,13,9/28/2023 9:48:52 AM,9/28/2023 11:06:47 AM,,JA1-62-521,ATJ,,2500,1925.0,JA1,62,521,52
375,09/28/2023 11:00,0.1,2500,1925,FHR-62-521,BATCHSTART,13,9/28/2023 9:48:52 AM,9/28/2023 11:06:47 AM,,JA1-62-521,ATJ,,2500,192.0,JA1,62,521,52
376,09/28/2023 11:00,0.9,27500,1925,MTV-62-521,BATCHSTART,13,9/28/2023 11:06:47 AM,9/29/2023 1:23:56 AM,,JA1-62-521,ATJ,,27500,1732.0,JA1,62,521,52
377,09/28/2023 12:00,1.0,27500,1925,MTV-62-521,BATCHSTART,13,9/28/2023 11:06:47 AM,9/29/2023 1:23:56 AM,,JA1-62-521,ATJ,,27500,1925.0,JA1,62,521,52
378,09/28/2023 13:00,1.0,27500,1925,MTV-62-521,BATCHSTART,13,9/28/2023 11:06:47 AM,9/29/2023 1:23:56 AM,,JA1-62-521,ATJ,,27500,1925.0,JA1,62,521,52
379,09/28/2023 14:00,1.0,27500,1925,MTV-62-521,BATCHSTART,13,9/28/2023 11:06:47 AM,9/29/2023 1:23:56 AM,,JA1-62-521,ATJ,,27500,1925.0,JA1,62,521,52
380,09/28/2023 15:00,1.0,27500,1925,MTV-62-521,BATCHSTART,13,9/28/2023 11:06:47 AM,9/29/2023 1:23:56 AM,,JA1-62-521,ATJ,,27500,1925.0,JA1,62,521,52
381,09/28/2023 16:00,1.0,27500,1925,MTV-62-521,BATCHSTART,13,9/28/2023 11:06:47 AM,9/29/2023 1:23:56 AM,,JA1-62-521,ATJ,,27500,1925.0,JA1,62,521,52
382,09/28/2023 17:00,1.0,27500,1925,MTV-62-521,BATCHSTART,13,9/28/2023 11:06:47 AM,9/29/2023 1:23:56 AM,,JA1-62-521,ATJ,,27500,1925.0,JA1,62,521,52
383,09/28/2023 18:00,1.0,27500,1925,MTV-62-521,BATCHSTART,13,9/28/2023 11:06:47 AM,9/29/2023 1:23:56 AM,,JA1-62-521,ATJ,,27500,1925.0,JA1,62,521,52
384,09/28/2023 19:00,1.0,27500,1925,MTV-62-521,BATCHSTART,13,9/28/2023 11:06:47 AM,9/29/2023 1:23:56 AM,,JA1-62-521,ATJ,,27500,1925.0,JA1,62,521,52
385,09/28/2023 20:00,1.0,27500,1925,MTV-62-521,BATCHSTART,13,9/28/2023 11:06:47 AM,9/29/2023 1:23:56 AM,,JA1-62-521,ATJ,,27500,1925.0,JA1,62,521,52
386,09/28/2023 21:00,1.0,27500,1925,MTV-62-521,BATCHSTART,13,9/28/2023 11:06:47 AM,9/29/2023 1:23:56 AM,,JA1-62-521,ATJ,,27500,1925.0,JA1,62,521,52
387,09/28/2023 22:00,1.0,27500,1925,MTV-62-521,BATCHSTART,13,9/28/2023 11:06:47 AM,9/29/2023 1:23:56 AM,,JA1-62-521,ATJ,,27500,1925.0,JA1,62,521,52
388,09/28/2023 23:00,1.0,27500,1925,MTV-62-521,BATCHSTART,13,9/28/2023 11:06:47 AM,9/29/2023 1:23:56 AM,,JA1-62-521,ATJ,,27500,1925.0,JA1,62,521,52
389,09/29/2023 00:00,1.0,27500,1925,MTV-62-521,BATCHSTART,13,9/28/2023 11:06:47 AM,9/29/2023 1:23:56 AM,,JA1-62-521,ATJ,,27500,1925.0,JA1,62,521,52
390,09/29/2023 01:00,0.38,27500,1925,MTV-62-521,BATCHSTART,13,9/28/2023 11:06:47 AM,9/29/2023 1:23:56 AM,,JA1-62-521,ATJ,,27500,732.0,JA1,62,521,52
391,09/29/2023 01:00,0.62,3500,1925,MUC-62-522,BATCHSTART,13,9/29/2023 1:23:56 AM,9/29/2023 3:13:01 AM,,JA1-62-521,ATJ,,3500,1194.0,JA1,62,521,52
392,09/29/2023 02:00,1.0,3500,1925,MUC-62-522,BATCHSTART,13,9/29/2023 1:23:56 AM,9/29/2023 3:13:01 AM,,JA1-62-521,ATJ,,3500,1925.0,JA1,62,521,52
393,09/29/2023 03:00,0.22,3500,1925,MUC-62-522,BATCHSTART,13,9/29/2023 1:23:56 AM,9/29/2023 3:13:01 AM,,JA1-62-521,ATJ,,3500,424.0,JA1,62,521,52
394,09/29/2023 03:00,0.78,2500,1925,MXE-62-521,BATCHSTART,13,9/29/2023 3:13:01 AM,9/29/2023 4:30:56 AM,,JA1-62-521,ATJ,,2500,1502.0,JA1,62,521,52
395,09/29/2023 04:00,0.5,2500,1925,MXE-62-521,BATCHSTART,13,9/29/2023 3:13:01 AM,9/29/2023 4:30:56 AM,,JA1-62-521,ATJ,,2500,962.0,JA1,62,521,52
396,09/29/2023 04:00,0.5,2500,1925,PHI-62-521,BATCHSTART,13,9/29/2023 4:30:56 AM,9/29/2023 5:48:52 AM,,JA1-62-521,ATJ,,2500,962.0,JA1,62,521,52
397,09/29/2023 05:00,0.8,2500,1925,PHI-62-521,BATCHSTART,13,9/29/2023 4:30:56 AM,9/29/2023 5:48:52 AM,,JA1-62-521,ATJ,,2500,1540.0,JA1,62,521,52
398,09/29/2023 05:00,0.2,2500,1925,PTC-62-521,BATCHSTART,13,9/29/2023 5:48:52 AM,9/29/2023 7:06:47 AM,,JA1-62-521,ATJ,,2500,385.0,JA1,62,521,52
399,09/29/2023 06:00,1.0,2500,1925,PTC-62-521,BATCHSTART,13,9/29/2023 5:48:52 AM,9/29/2023 7:06:47 AM,,JA1-62-521,ATJ,,2500,1925.0,JA1,62,521,52
400,09/29/2023 07:00,0.1,2500,1925,PTC-62-521,BATCHSTART,13,9/29/2023 5:48:52 AM,9/29/2023 7:06:47 AM,,JA1-62-521,ATJ,,2500,192.0,JA1,62,521,52
401,09/29/2023 07:00,0.9,12500,1925,QTC-62-521,BATCHSTART,13,9/29/2023 7:06:47 AM,9/29/2023 1:36:24 PM,,JA1-62-521,ATJ,,12500,1732.0,JA1,62,521,52
402,09/29/2023 08:00,1.0,12500,1925,QTC-62-521,BATCHSTART,13,9/29/2023 7:06:47 AM,9/29/2023 1:36:24 PM,,JA1-62-521,ATJ,,12500,1925.0,JA1,62,521,52
403,09/29/2023 09:00,1.0,12500,1925,QTC-62-521,BATCHSTART,13,9/29/2023 7:06:47 AM,9/29/2023 1:36:24 PM,,JA1-62-521,ATJ,,12500,1925.0,JA1,62,521,52
404,09/29/2023 10:00,1.0,12500,1925,QTC-62-521,BATCHSTART,13,9/29/2023 7:06:47 AM,9/29/2023 1:36:24 PM,,JA1-62-521,ATJ,,12500,1925.0,JA1,62,521,52
405,09/29/2023 11:00,1.0,12500,1925,QTC-62-521,BATCHSTART,13,9/29/2023 7:06:47 AM,9/29/2023 1:36:24 PM,,JA1-62-521,ATJ,,12500,1925.0,JA1,62,521,52
406,09/29/2023 12:00,1.0,12500,1925,QTC-62-521,BATCHSTART,13,9/29/2023 7:06:47 AM,9/29/2023 1:36:24 PM,,JA1-62-521,ATJ,,12500,1925.0,JA1,62,521,52
407,09/29/2023 13:00,0.6,12500,1925,QTC-62-521,BATCHSTART,13,9/29/2023 7:06:47 AM,9/29/2023 1:36:24 PM,,JA1-62-521,ATJ,,12500,1155.0,JA1,62,521,52
408,09/29/2023 13:00,0.4,5000,1925,TAR-62-521,BATCHSTART,13,9/29/2023 1:36:24 PM,9/29/2023 4:12:14 PM,,JA1-62-521,ATJ,,5000,770.0,JA1,62,521,52
409,09/29/2023 14:00,1.0,5000,1925,TAR-62-521,BATCHSTART,13,9/29/2023 1:36:24 PM,9/29/2023 4:12:14 PM,,JA1-62-521,ATJ,,5000,1925.0,JA1,62,521,52
410,09/29/2023 15:00,1.0,5000,1925,TAR-62-521,BATCHSTART,13,9/29/2023 1:36:24 PM,9/29/2023 4:12:14 PM,,JA1-62-521,ATJ,,5000,1925.0,JA1,62,521,52
411,09/29/2023 16:00,0.2,5000,1925,TAR-62-521,BATCHSTART,13,9/29/2023 1:36:24 PM,9/29/2023 4:12:14 PM,,JA1-62-521,ATJ,,5000,385.0,JA1,62,521,52
412,09/29/2023 16:00,0.8,8000,1925,VAL-62-52D,BATCHSTART,13,9/29/2023 4:12:14 PM,9/29/2023 8:21:35 PM,,JA1-62-521,ATJ,,8000,1540.0,JA1,62,521,52
413,09/29/2023 17:00,1.0,8000,1925,VAL-62-52D,BATCHSTART,13,9/29/2023 4:12:14 PM,9/29/2023 8:21:35 PM,,JA1-62-521,ATJ,,8000,1925.0,JA1,62,521,52
414,09/29/2023 18:00,1.0,8000,1925,VAL-62-52D,BATCHSTART,13,9/29/2023 4:12:14 PM,9/29/2023 8:21:35 PM,,JA1-62-521,ATJ,,8000,1925.0,JA1,62,521,52
415,09/29/2023 19:00,1.0,8000,1925,VAL-62-52D,BATCHSTART,13,9/29/2023 4:12:14 PM,9/29/2023 8:21:35 PM,,JA1-62-521,ATJ,,8000,1925.0,JA1,62,521,52
416,09/29/2023 20:00,0.35,8000,1925,VAL-62-52D,BATCHSTART,13,9/29/2023 4:12:14 PM,9/29/2023 8:21:35 PM,,JA1-62-521,ATJ,,8000,674.0,JA1,62,521,52
417,09/29/2023 20:00,0.65,2500,1925,MXE-62-522,BATCHSTART,13,9/29/2023 8:21:35 PM,9/29/2023 9:39:31 PM,,JA1-62-521,ATJ,,2500,1251.0,JA1,62,521,52
418,09/29/2023 21:00,0.65,2500,1925,MXE-62-522,BATCHSTART,13,9/29/2023 8:21:35 PM,9/29/2023 9:39:31 PM,,JA1-62-521,ATJ,,2500,1251.0,JA1,62,521,52
419,09/29/2023 21:00,0.35,10000,1925,CHV-62-521,BATCHSTART,13,9/29/2023 9:39:31 PM,9/30/2023 2:51:12 AM,,JA1-62-521,ATJ,,10000,674.0,JA1,62,521,52
420,09/29/2023 22:00,1.0,10000,1925,CHV-62-521,BATCHSTART,13,9/29/2023 9:39:31 PM,9/30/2023 2:51:12 AM,,JA1-62-521,ATJ,,10000,1925.0,JA1,62,521,52
421,09/29/2023 23:00,1.0,10000,1925,CHV-62-521,BATCHSTART,13,9/29/2023 9:39:31 PM,9/30/2023 2:51:12 AM,,JA1-62-521,ATJ,,10000,1925.0,JA1,62,521,52
422,09/30/2023 00:00,1.0,10000,1925,CHV-62-521,BATCHSTART,13,9/29/2023 9:39:31 PM,9/30/2023 2:51:12 AM,,JA1-62-521,ATJ,,10000,1925.0,JA1,62,521,52
423,09/30/2023 01:00,1.0,10000,1925,CHV-62-521,BATCHSTART,13,9/29/2023 9:39:31 PM,9/30/2023 2:51:12 AM,,JA1-62-521,ATJ,,10000,1925.0,JA1,62,521,52
424,09/30/2023 02:00,0.85,10000,1925,CHV-62-521,BATCHSTART,13,9/29/2023 9:39:31 PM,9/30/2023 2:51:12 AM,,JA1-62-521,ATJ,,10000,1636.0,JA1,62,521,52
425,09/22/2023 05:00,0.53,20000,2100,BPO-A3-521,BATCHSTART,14,9/22/2023 5:28:34 AM,9/22/2023 3:00:00 PM,,JA1-A3-521,ATJ,,20000,1113.0,JA1,A3,521,52
426,09/22/2023 06:00,1.0,20000,2100,BPO-A3-521,BATCHSTART,14,9/22/2023 5:28:34 AM,9/22/2023 3:00:00 PM,,JA1-A3-521,ATJ,,20000,2100.0,JA1,A3,521,52
427,09/22/2023 07:00,1.0,20000,2100,BPO-A3-521,BATCHSTART,14,9/22/2023 5:28:34 AM,9/22/2023 3:00:00 PM,,JA1-A3-521,ATJ,,20000,2100.0,JA1,A3,521,52
428,09/22/2023 08:00,1.0,20000,2100,BPO-A3-521,BATCHSTART,14,9/22/2023 5:28:34 AM,9/22/2023 3:00:00 PM,,JA1-A3-521,ATJ,,20000,2100.0,JA1,A3,521,52
429,09/22/2023 09:00,1.0,20000,2100,BPO-A3-521,BATCHSTART,14,9/22/2023 5:28:34 AM,9/22/2023 3:00:00 PM,,JA1-A3-521,ATJ,,20000,2100.0,JA1,A3,521,52
430,09/22/2023 10:00,1.0,20000,2100,BPO-A3-521,BATCHSTART,14,9/22/2023 5:28:34 AM,9/22/2023 3:00:00 PM,,JA1-A3-521,ATJ,,20000,2100.0,JA1,A3,521,52
431,09/22/2023 11:00,1.0,20000,2100,BPO-A3-521,BATCHSTART,14,9/22/2023 5:28:34 AM,9/22/2023 3:00:00 PM,,JA1-A3-521,ATJ,,20000,2100.0,JA1,A3,521,52
432,09/22/2023 12:00,1.0,20000,2100,BPO-A3-521,BATCHSTART,14,9/22/2023 5:28:34 AM,9/22/2023 3:00:00 PM,,JA1-A3-521,ATJ,,20000,2100.0,JA1,A3,521,52
433,09/22/2023 13:00,1.0,20000,2100,BPO-A3-521,BATCHSTART,14,9/22/2023 5:28:34 AM,9/22/2023 3:00:00 PM,,JA1-A3-521,ATJ,,20000,2100.0,JA1,A3,521,52
434,09/22/2023 14:00,1.0,20000,2100,BPO-A3-521,BATCHSTART,14,9/22/2023 5:28:34 AM,9/22/2023 3:00:00 PM,,JA1-A3-521,ATJ,,20000,2100.0,JA1,A3,521,52
435,09/22/2023 15:00,1.0,12500,2100,BZA-A3-521,BATCHSTART,14,9/22/2023 3:00:00 PM,9/22/2023 8:57:08 PM,,JA1-A3-521,ATJ,,12500,2100.0,JA1,A3,521,52
436,09/22/2023 16:00,1.0,12500,2100,BZA-A3-521,BATCHSTART,14,9/22/2023 3:00:00 PM,9/22/2023 8:57:08 PM,,JA1-A3-521,ATJ,,12500,2100.0,JA1,A3,521,52
437,09/22/2023 17:00,1.0,12500,2100,BZA-A3-521,BATCHSTART,14,9/22/2023 3:00:00 PM,9/22/2023 8:57:08 PM,,JA1-A3-521,ATJ,,12500,2100.0,JA1,A3,521,52
438,09/22/2023 18:00,1.0,12500,2100,BZA-A3-521,BATCHSTART,14,9/22/2023 3:00:00 PM,9/22/2023 8:57:08 PM,,JA1-A3-521,ATJ,,12500,2100.0,JA1,A3,521,52
439,09/22/2023 19:00,1.0,12500,2100,BZA-A3-521,BATCHSTART,14,9/22/2023 3:00:00 PM,9/22/2023 8:57:08 PM,,JA1-A3-521,ATJ,,12500,2100.0,JA1,A3,521,52
440,09/22/2023 20:00,0.95,12500,2100,BZA-A3-521,BATCHSTART,14,9/22/2023 3:00:00 PM,9/22/2023 8:57:08 PM,,JA1-A3-521,ATJ,,12500,1995.0,JA1,A3,521,52
441,09/22/2023 20:00,0.05,5000,2100,CWH-A3-521,BATCHSTART,14,9/22/2023 8:57:08 PM,9/22/2023 11:20:00 PM,,JA1-A3-521,ATJ,,5000,105.0,JA1,A3,521,52
442,09/22/2023 21:00,1.0,5000,2100,CWH-A3-521,BATCHSTART,14,9/22/2023 8:57:08 PM,9/22/2023 11:20:00 PM,,JA1-A3-521,ATJ,,5000,2100.0,JA1,A3,521,52
443,09/22/2023 22:00,1.0,5000,2100,CWH-A3-521,BATCHSTART,14,9/22/2023 8:57:08 PM,9/22/2023 11:20:00 PM,,JA1-A3-521,ATJ,,5000,2100.0,JA1,A3,521,52
444,09/22/2023 23:00,0.33,5000,2100,CWH-A3-521,BATCHSTART,14,9/22/2023 8:57:08 PM,9/22/2023 11:20:00 PM,,JA1-A3-521,ATJ,,5000,693.0,JA1,A3,521,52
445,09/22/2023 23:00,0.67,20000,2100,MOB-A3-521,BATCHSTART,14,9/22/2023 11:20:00 PM,9/23/2023 8:51:25 AM,,JA1-A3-521,ATJ,,20000,1407.0,JA1,A3,521,52
446,09/23/2023 00:00,1.0,20000,2100,MOB-A3-521,BATCHSTART,14,9/22/2023 11:20:00 PM,9/23/2023 8:51:25 AM,,JA1-A3-521,ATJ,,20000,2100.0,JA1,A3,521,52
447,09/23/2023 01:00,1.0,20000,2100,MOB-A3-521,BATCHSTART,14,9/22/2023 11:20:00 PM,9/23/2023 8:51:25 AM,,JA1-A3-521,ATJ,,20000,2100.0,JA1,A3,521,52
448,09/23/2023 02:00,1.0,20000,2100,MOB-A3-521,BATCHSTART,14,9/22/2023 11:20:00 PM,9/23/2023 8:51:25 AM,,JA1-A3-521,ATJ,,20000,2100.0,JA1,A3,521,52
449,09/23/2023 03:00,1.0,20000,2100,MOB-A3-521,BATCHSTART,14,9/22/2023 11:20:00 PM,9/23/2023 8:51:25 AM,,JA1-A3-521,ATJ,,20000,2100.0,JA1,A3,521,52
450,09/23/2023 04:00,1.0,20000,2100,MOB-A3-521,BATCHSTART,14,9/22/2023 11:20:00 PM,9/23/2023 8:51:25 AM,,JA1-A3-521,ATJ,,20000,2100.0,JA1,A3,521,52
451,09/23/2023 05:00,1.0,20000,2100,MOB-A3-521,BATCHSTART,14,9/22/2023 11:20:00 PM,9/23/2023 8:51:25 AM,,JA1-A3-521,ATJ,,20000,2100.0,JA1,A3,521,52
452,09/23/2023 06:00,1.0,20000,2100,MOB-A3-521,BATCHSTART,14,9/22/2023 11:20:00 PM,9/23/2023 8:51:25 AM,,JA1-A3-521,ATJ,,20000,2100.0,JA1,A3,521,52
453,09/23/2023 07:00,1.0,20000,2100,MOB-A3-521,BATCHSTART,14,9/22/2023 11:20:00 PM,9/23/2023 8:51:25 AM,,JA1-A3-521,ATJ,,20000,2100.0,JA1,A3,521,52
454,09/23/2023 08:00,0.85,20000,2100,MOB-A3-521,BATCHSTART,14,9/22/2023 11:20:00 PM,9/23/2023 8:51:25 AM,,JA1-A3-521,ATJ,,20000,1785.0,JA1,A3,521,52
455,09/23/2023 08:00,0.15,12500,2100,MTV-A3-521,BATCHSTART,14,9/23/2023 8:51:25 AM,9/23/2023 2:48:34 PM,,JA1-A3-521,ATJ,,12500,315.0,JA1,A3,521,52
456,09/23/2023 09:00,1.0,12500,2100,MTV-A3-521,BATCHSTART,14,9/23/2023 8:51:25 AM,9/23/2023 2:48:34 PM,,JA1-A3-521,ATJ,,12500,2100.0,JA1,A3,521,52
