,Tank Farm,Line,Event Type,Event Date Time,Batch,Sup/Con,Tankage,Actual,Total,BPH,SuperBatch
467,ATJ,18,BATCHSTART,9/25/2023 1:32:00 PM,PBF-A-521,,,15000,15000,6000,JA1-A-521
468,ATJ,18,BATCHSTOP,9/25/2023 4:02:00 PM,PBF-A-521,,,0,0,0,JA1-A-521
469,ATJ,18,BATCHSTART,9/25/2023 4:02:00 PM,PHI-A-521,,,13000,13000,6000,JA1-A-521
470,ATJ,18,BATCHSTOP,9/25/2023 6:12:00 PM,PHI-A-521,,,0,0,0,JA1-A-521
471,ATJ,18,BATCHSTART,9/25/2023 6:12:00 PM,RKO-A-521,,,35000,35000,6000,JA1-A-521
472,ATJ,18,BATCHSTOP,9/26/2023 12:02:00 AM,RKO-A-521,,,0,0,0,JA1-A-521
473,ATJ,18,BATCHSTART,9/26/2023 12:02:00 AM,SUN-A-521,,,10000,10000,6000,JA1-A-521
474,ATJ,18,BATCHSTOP,9/26/2023 1:42:00 AM,SUN-A-521,,,0,0,0,JA1-A-521
475,ATJ,18,BATCHSTART,9/26/2023 1:42:00 AM,TAR-A-521,,,15000,15000,6000,JA1-A-521
476,ATJ,18,BATCHSTOP,9/26/2023 4:12:00 AM,TAR-A-521,,,0,0,0,JA1-A-521
477,ATJ,18,BATCHSTART,9/26/2023 4:12:00 AM,TOP-A-521,,,18500,18500,6000,JA1-A-521
478,ATJ,18,BATCHSTOP,9/26/2023 7:17:00 AM,TOP-A-521,,,0,0,0,JA1-A-521
479,ATJ,18,BATCHSTART,9/26/2023 7:17:00 AM,TRA-A-521,,,5000,5000,6000,JA1-A-521
480,ATJ,18,BATCHSTOP,9/26/2023 8:07:00 AM,TRA-A-521,,,0,0,0,JA1-A-521
481,ATJ,18,BATCHSTART,9/26/2023 8:07:00 AM,VAL-A-52E,,,37500,37500,6000,JA1-A-521
482,ATJ,18,BATCHSTOP,9/26/2023 2:22:00 PM,VAL-A-52E,,,0,0,0,JA1-A-521
483,ATJ,18,BATCHSTART,9/26/2023 2:22:00 PM,MOB-A-521,,,9000,9000,6000,JA1-A-521
484,ATJ,18,BATCHSTOP,9/26/2023 3:52:00 PM,MOB-A-521,,,0,0,0,JA1-A-521
485,ATJ,18,BATCHSTART,9/26/2023 3:52:00 PM,SHT-A-52B,,,49000,49000,6000,JA1-A-521
486,ATJ,18,BATCHSTOP,9/27/2023 12:02:00 AM,SHT-A-52B,,,0,0,0,JA1-A-521
487,ATJ,18,SUPERSTOP,9/27/2023 12:02:00 AM,JA1-A-521,,,0,0,0,None
488,ATJ,18,SUPERSTART,9/27/2023 12:02:00 AM,JA1-D-521,,,28500,28500,6000,JA1-D-521
489,ATJ,18,BATCHSTART,9/27/2023 12:02:00 AM,MAC-D-521,,,2500,2500,6000,JA1-D-521
490,ATJ,18,BATCHSTOP,9/27/2023 12:27:00 AM,MAC-D-521,,,0,0,0,JA1-D-521
491,ATJ,18,BATCHSTART,9/27/2023 12:27:00 AM,MTV-D-521,,,2500,2500,6000,JA1-D-521
492,ATJ,18,BATCHSTOP,9/27/2023 12:52:00 AM,MTV-D-521,,,0,0,0,JA1-D-521
493,ATJ,18,BATCHSTART,9/27/2023 12:52:00 AM,PHI-D-521,,,7500,7500,6000,JA1-D-521
494,ATJ,18,BATCHSTOP,9/27/2023 2:07:00 AM,PHI-D-521,,,0,0,0,JA1-D-521
495,ATJ,18,BATCHSTART,9/27/2023 2:07:00 AM,BPO-D-521,,,6000,6000,6000,JA1-D-521
496,ATJ,18,BATCHSTOP,9/27/2023 3:07:00 AM,BPO-D-521,,,0,0,0,JA1-D-521
497,ATJ,18,BATCHSTART,9/27/2023 3:07:00 AM,MXE-D-521,,,2500,2500,6000,JA1-D-521
498,ATJ,18,BATCHSTOP,9/27/2023 3:32:00 AM,MXE-D-521,,,0,0,0,JA1-D-521
499,ATJ,18,BATCHSTART,9/27/2023 3:32:00 AM,VAL-D-52D,,,5000,5000,6000,JA1-D-521
500,ATJ,18,BATCHSTOP,9/27/2023 4:22:00 AM,VAL-D-52D,,,0,0,0,JA1-D-521
501,ATJ,18,BATCHSTART,9/27/2023 4:22:00 AM,MOB-D-521,,,2500,2500,6000,JA1-D-521
502,ATJ,18,BATCHSTOP,9/27/2023 4:47:00 AM,MOB-D-521,,,0,0,0,JA1-D-521
503,ATJ,18,SUPERSTOP,9/27/2023 4:47:00 AM,JA1-D-521,,,0,0,0,None
504,ATJ,18,SUPERSTART,9/27/2023 4:47:00 AM,JA2-A-522,,,15000,15000,6000,JA2-A-522
505,ATJ,18,BATCHSTART,9/27/2023 4:47:00 AM,PBF-A-521,,,15000,15000,6000,JA2-A-522
506,ATJ,18,BATCHSTOP,9/27/2023 7:17:00 AM,PBF-A-521,,,0,0,0,JA2-A-522
507,ATJ,18,SUPERSTOP,9/27/2023 7:17:00 AM,JA2-A-522,,,0,0,0,None
508,ATJ,18,SUPERSTART,9/27/2023 7:17:00 AM,JA1-54-521,,,8000,8000,6000,JA1-54-521
509,ATJ,18,BATCHSTART,9/27/2023 7:17:00 AM,PHI-54-521,,,8000,8000,6000,JA1-54-521
510,ATJ,18,BATCHSTOP,9/27/2023 8:37:00 AM,PHI-54-521,,,0,0,0,JA1-54-521
511,ATJ,18,SUPERSTOP,9/27/2023 8:37:00 AM,JA1-54-521,,,0,0,0,None
512,ATJ,18,SUPERSTART,9/27/2023 8:37:00 AM,JA1-62-521,,,300500,300500,6000,JA1-62-521
513,ATJ,18,BATCHSTART,9/27/2023 8:37:00 AM,BPO-62-521,,,5500,5500,6000,JA1-62-521
514,ATJ,18,BATCHSTOP,9/27/2023 9:32:00 AM,BPO-62-521,,,0,0,0,JA1-62-521
515,ATJ,18,BATCHSTART,9/27/2023 9:32:00 AM,CIT-62-521,,,14000,14000,6000,JA1-62-521
516,ATJ,18,BATCHSTOP,9/27/2023 11:52:00 AM,CIT-62-521,,,0,0,0,JA1-62-521
517,ATJ,18,BATCHSTART,9/27/2023 11:52:00 AM,CNL-62-521,,,5000,5000,6000,JA1-62-521
518,ATJ,18,BATCHSTOP,9/27/2023 12:42:00 PM,CNL-62-521,,,0,0,0,JA1-62-521
519,ATJ,18,BATCHSTART,9/27/2023 12:42:00 PM,EVA-62-52B,,,17500,17500,6000,JA1-62-521
520,ATJ,18,BATCHSTOP,9/27/2023 3:37:00 PM,EVA-62-52B,,,0,0,0,JA1-62-521
521,ATJ,18,BATCHSTART,9/27/2023 3:37:00 PM,FHR-62-521,,,7500,7500,6000,JA1-62-521
522,ATJ,18,BATCHSTOP,9/27/2023 4:52:00 PM,FHR-62-521,,,0,0,0,JA1-62-521
523,ATJ,18,BATCHSTART,9/27/2023 4:52:00 PM,HOM-62-521,,,27000,27000,6000,JA1-62-521
524,ATJ,18,BATCHSTOP,9/27/2023 9:22:00 PM,HOM-62-521,,,0,0,0,JA1-62-521
525,ATJ,18,BATCHSTART,9/27/2023 9:22:00 PM,MAC-62-521,,,39000,39000,6000,JA1-62-521
526,ATJ,18,BATCHSTOP,9/28/2023 3:52:00 AM,MAC-62-521,,,0,0,0,JA1-62-521
527,ATJ,18,BATCHSTART,9/28/2023 3:52:00 AM,MTV-62-521,,,5000,5000,6000,JA1-62-521
528,ATJ,18,BATCHSTOP,9/28/2023 4:42:00 AM,MTV-62-521,,,0,0,0,JA1-62-521
529,ATJ,18,BATCHSTART,9/28/2023 4:42:00 AM,MUC-62-522,,,9000,9000,6000,JA1-62-521
530,ATJ,18,BATCHSTOP,9/28/2023 6:12:00 AM,MUC-62-522,,,0,0,0,JA1-62-521
531,ATJ,18,BATCHSTART,9/28/2023 6:12:00 AM,MUS-62-52A,,,15000,15000,6000,JA1-62-521
532,ATJ,18,BATCHSTOP,9/28/2023 8:42:00 AM,MUS-62-52A,,,0,0,0,JA1-62-521
533,ATJ,18,BATCHSTART,9/28/2023 8:42:00 AM,MXE-62-521,,,3500,3500,6000,JA1-62-521
534,ATJ,18,BATCHSTOP,9/28/2023 9:17:00 AM,MXE-62-521,,,0,0,0,JA1-62-521
535,ATJ,18,BATCHSTART,9/28/2023 9:17:00 AM,PHI-62-521,,,9500,9500,6000,JA1-62-521
536,ATJ,18,BATCHSTOP,9/28/2023 10:52:00 AM,PHI-62-521,,,0,0,0,JA1-62-521
537,ATJ,18,BATCHSTART,9/28/2023 10:52:00 AM,QTC-62-521,,,10000,10000,6000,JA1-62-521
538,ATJ,18,BATCHSTOP,9/28/2023 12:32:00 PM,QTC-62-521,,,0,0,0,JA1-62-521
539,ATJ,18,BATCHSTART,9/28/2023 12:32:00 PM,RKO-62-521,,,25000,25000,6000,JA1-62-521
540,ATJ,18,BATCHSTOP,9/28/2023 4:42:00 PM,RKO-62-521,,,0,0,0,JA1-62-521
541,ATJ,18,BATCHSTART,9/28/2023 4:42:00 PM,SUN-62-521,,,17000,17000,6000,JA1-62-521
542,ATJ,18,BATCHSTOP,9/28/2023 7:32:00 PM,SUN-62-521,,,0,0,0,JA1-62-521
543,ATJ,18,BATCHSTART,9/28/2023 7:32:00 PM,TAR-62-521,,,46500,46500,6000,JA1-62-521
544,ATJ,18,BATCHSTOP,9/29/2023 3:17:00 AM,TAR-62-521,,,0,0,0,JA1-62-521
545,ATJ,18,BATCHSTART,9/29/2023 3:17:00 AM,VAL-62-52D,,,10000,10000,6000,JA1-62-521
546,ATJ,18,BATCHSTOP,9/29/2023 4:57:00 AM,VAL-62-52D,,,0,0,0,JA1-62-521
547,ATJ,18,BATCHSTART,9/29/2023 4:57:00 AM,VTL-62-521,,,10000,10000,6000,JA1-62-521
548,ATJ,18,BATCHSTOP,9/29/2023 6:37:00 AM,VTL-62-521,,,0,0,0,JA1-62-521
549,ATJ,18,BATCHSTART,9/29/2023 6:37:00 AM,WFS-62-52P,,,2500,2500,6000,JA1-62-521
550,ATJ,18,BATCHSTOP,9/29/2023 7:02:00 AM,WFS-62-52P,,,0,0,0,JA1-62-521
551,ATJ,18,BATCHSTART,9/29/2023 7:02:00 AM,PCA-62-520,,,7000,7000,6000,JA1-62-521
552,ATJ,18,BATCHSTOP,9/29/2023 8:12:00 AM,PCA-62-520,,,0,0,0,JA1-62-521
553,ATJ,18,BATCHSTART,9/29/2023 8:12:00 AM,USO-62-521,,,5000,5000,6000,JA1-62-521
554,ATJ,18,BATCHSTOP,9/29/2023 9:02:00 AM,USO-62-521,,,0,0,0,JA1-62-521
555,ATJ,18,BATCHSTART,9/29/2023 9:02:00 AM,DKS-62-521,,,10000,10000,6000,JA1-62-521
556,ATJ,18,BATCHSTOP,9/29/2023 10:42:00 AM,DKS-62-521,,,0,0,0,JA1-62-521
557,ATJ,18,SUPERSTOP,9/29/2023 10:42:00 AM,JA1-62-521,,,0,0,0,None
558,ATJ,19,SUPERSTART,9/23/2023 12:18:00 AM,JA1-A-521,,,482500,482500,4800,JA1-A-521
559,ATJ,19,BATCHSTART,9/23/2023 12:18:00 AM,BPO-A-521,,,40000,40000,4800,JA1-A-521
560,ATJ,19,BATCHSTOP,9/23/2023 8:38:00 AM,BPO-A-521,,,0,0,0,JA1-A-521
561,ATJ,19,BATCHSTART,9/23/2023 8:38:00 AM,CIT-A-521,,,15000,15000,4800,JA1-A-521
562,ATJ,19,BATCHSTOP,9/23/2023 11:45:30 AM,CIT-A-521,,,0,0,0,JA1-A-521
563,ATJ,19,BATCHSTART,9/23/2023 11:45:30 AM,DKS-A-521,,,25000,25000,4800,JA1-A-521
564,ATJ,19,BATCHSTOP,9/23/2023 4:58:00 PM,DKS-A-521,,,0,0,0,JA1-A-521
565,ATJ,19,BATCHSTART,9/23/2023 4:58:00 PM,FHR-A-521,,,5000,5000,4800,JA1-A-521
566,ATJ,19,BATCHSTOP,9/23/2023 6:00:30 PM,FHR-A-521,,,0,0,0,JA1-A-521
567,ATJ,19,BATCHSTART,9/23/2023 6:00:30 PM,MAC-A-521,,,175000,175000,4800,JA1-A-521
568,ATJ,19,BATCHSTOP,9/25/2023 6:28:00 AM,MAC-A-521,,,0,0,0,JA1-A-521
569,ATJ,19,BATCHSTART,9/25/2023 6:28:00 AM,MOB-A-521,,,53500,53500,4800,JA1-A-521
570,ATJ,19,BATCHSTOP,9/25/2023 5:36:45 PM,MOB-A-521,,,0,0,0,JA1-A-521
571,ATJ,19,BATCHSTART,9/25/2023 5:36:45 PM,MUC-A-522,,,30000,30000,4800,JA1-A-521
572,ATJ,19,BATCHSTOP,9/25/2023 11:51:45 PM,MUC-A-522,,,0,0,0,JA1-A-521
573,ATJ,19,BATCHSTART,9/25/2023 11:51:45 PM,MXE-A-526,,,7500,7500,4800,JA1-A-521
574,ATJ,19,BATCHSTOP,9/26/2023 1:25:30 AM,MXE-A-526,,,0,0,0,JA1-A-521
575,ATJ,19,BATCHSTART,9/26/2023 1:25:30 AM,PHI-A-521,,,15000,15000,4800,JA1-A-521
576,ATJ,19,BATCHSTOP,9/26/2023 4:33:00 AM,PHI-A-521,,,0,0,0,JA1-A-521
577,ATJ,19,BATCHSTART,9/26/2023 4:33:00 AM,SUN-A-521,,,2500,2500,4800,JA1-A-521
578,ATJ,19,BATCHSTOP,9/26/2023 5:04:15 AM,SUN-A-521,,,0,0,0,JA1-A-521
579,ATJ,19,BATCHSTART,9/26/2023 5:04:15 AM,TAR-A-521,,,15000,15000,4800,JA1-A-521
580,ATJ,19,BATCHSTOP,9/26/2023 8:11:45 AM,TAR-A-521,,,0,0,0,JA1-A-521
581,ATJ,19,BATCHSTART,9/26/2023 8:11:45 AM,VAL-A-52D,,,4000,4000,4800,JA1-A-521
582,ATJ,19,BATCHSTOP,9/26/2023 9:01:45 AM,VAL-A-52D,,,0,0,0,JA1-A-521
583,ATJ,19,BATCHSTART,9/26/2023 9:01:45 AM,SHT-A-52B,,,95000,95000,4800,JA1-A-521
584,ATJ,19,BATCHSTOP,9/27/2023 4:49:15 AM,SHT-A-52B,,,0,0,0,JA1-A-521
585,ATJ,19,SUPERSTOP,9/27/2023 4:49:15 AM,JA1-A-521,,,0,0,0,None
586,ATJ,19,SUPERSTART,9/27/2023 4:49:15 AM,JA1-A-521,,,7500,7500,4800,JA1-A-521
587,ATJ,19,BATCHSTART,9/27/2023 4:49:15 AM,TAR-A-521,,,7500,7500,4800,JA1-A-521
588,ATJ,19,BATCHSTOP,9/27/2023 6:23:00 AM,TAR-A-521,,,0,0,0,JA1-A-521
589,ATJ,19,SUPERSTOP,9/27/2023 6:23:00 AM,JA1-A-521,,,0,0,0,None
590,ATJ,19,SUPERSTART,9/27/2023 6:23:00 AM,JA1-D-521,,,53500,53500,4800,JA1-D-521
591,ATJ,19,BATCHSTART,9/27/2023 6:23:00 AM,MAC-D-521,,,25000,25000,4800,JA1-D-521
592,ATJ,19,BATCHSTOP,9/27/2023 11:35:30 AM,MAC-D-521,,,0,0,0,JA1-D-521
593,ATJ,19,BATCHSTART,9/27/2023 11:35:30 AM,MOB-D-521,,,2500,2500,4800,JA1-D-521
594,ATJ,19,BATCHSTOP,9/27/2023 12:06:45 PM,MOB-D-521,,,0,0,0,JA1-D-521
595,ATJ,19,BATCHSTART,9/27/2023 12:06:45 PM,MUC-D-522,,,3500,3500,4800,JA1-D-521
596,ATJ,19,BATCHSTOP,9/27/2023 12:50:30 PM,MUC-D-522,,,0,0,0,JA1-D-521
597,ATJ,19,BATCHSTART,9/27/2023 12:50:30 PM,PHI-D-521,,,5000,5000,4800,JA1-D-521
598,ATJ,19,BATCHSTOP,9/27/2023 1:53:00 PM,PHI-D-521,,,0,0,0,JA1-D-521
599,ATJ,19,BATCHSTART,9/27/2023 1:53:00 PM,BPO-D-521,,,5000,5000,4800,JA1-D-521
600,ATJ,19,BATCHSTOP,9/27/2023 2:55:30 PM,BPO-D-521,,,0,0,0,JA1-D-521
601,ATJ,19,BATCHSTART,9/27/2023 2:55:30 PM,SHT-D-52B,,,12500,12500,4800,JA1-D-521
602,ATJ,19,BATCHSTOP,9/27/2023 5:31:45 PM,SHT-D-52B,,,0,0,0,JA1-D-521
603,ATJ,19,SUPERSTOP,9/27/2023 5:31:45 PM,JA1-D-521,,,0,0,0,None
604,ATJ,20,SUPERSTART,9/28/2023 10:53:15 AM,JA1-62-521,,,500,500,1600,JA1-62-521
605,ATJ,20,BATCHSTART,9/28/2023 10:53:15 AM,FGX-62-529,,,500,500,1600,JA1-62-521
606,ATJ,20,BATCHSTOP,9/28/2023 11:12:00 AM,FGX-62-529,,,0,0,0,JA1-62-521
607,ATJ,20,SUPERSTOP,9/28/2023 11:12:00 AM,JA1-62-521,,,0,0,0,None
608,ATJ,20,SUPERSTART,9/28/2023 11:12:00 AM,JA1-54-521,,,45000,45000,1600,JA1-54-521
609,ATJ,20,BATCHSTART,9/28/2023 11:12:00 AM,AAL-54-521,,,7500,7500,1600,JA1-54-521
610,ATJ,20,BATCHSTOP,9/28/2023 3:53:15 PM,AAL-54-521,,,0,0,0,JA1-54-521
611,ATJ,20,BATCHSTART,9/28/2023 3:53:15 PM,BZA-54-521,,,10000,10000,1600,JA1-54-521
612,ATJ,20,BATCHSTOP,9/28/2023 10:08:15 PM,BZA-54-521,,,0,0,0,JA1-54-521
613,ATJ,20,BATCHSTART,9/28/2023 10:08:15 PM,ETI-54-521,,,5000,5000,1600,JA1-54-521
614,ATJ,20,BATCHSTOP,9/29/2023 1:15:45 AM,ETI-54-521,,,0,0,0,JA1-54-521
615,ATJ,20,BATCHSTART,9/29/2023 1:15:45 AM,SWJ-54-521,,,12500,12500,1600,JA1-54-521
616,ATJ,20,BATCHSTOP,9/29/2023 9:04:30 AM,SWJ-54-521,,,0,0,0,JA1-54-521
617,ATJ,20,BATCHSTART,9/29/2023 9:04:30 AM,WFS-54-521,,,10000,10000,1600,JA1-54-521
618,ATJ,20,BATCHSTOP,9/29/2023 3:19:30 PM,WFS-54-521,,,0,0,0,JA1-54-521
619,ATJ,20,SUPERSTOP,9/29/2023 3:19:30 PM,JA1-54-521,,,0,0,0,None
620,ATJ,20,SUPERSTART,9/29/2023 3:19:30 PM,JA1-62-521,,,244279,306500,1600,JA1-62-521
621,ATJ,20,BATCHSTART,9/29/2023 3:19:30 PM,ATL-62-521,,,5000,5000,1600,JA1-62-521
622,ATJ,20,BATCHSTOP,9/29/2023 6:27:00 PM,ATL-62-521,,,0,0,0,JA1-62-521
623,ATJ,20,BATCHSTART,9/29/2023 6:27:00 PM,MGC-62-521,,,5000,5000,1600,JA1-62-521
624,ATJ,20,BATCHSTOP,9/29/2023 9:34:30 PM,MGC-62-521,,,0,0,0,JA1-62-521
625,ATJ,20,BATCHSTART,9/29/2023 9:34:30 PM,RKO-62-521,,,5000,5000,1600,JA1-62-521
626,ATJ,20,BATCHSTOP,9/30/2023 12:42:00 AM,RKO-62-521,,,0,0,0,JA1-62-521
627,ATJ,20,BATCHSTART,9/30/2023 12:42:00 AM,VTL-62-521,,,5000,5000,1600,JA1-62-521
628,ATJ,20,BATCHSTOP,9/30/2023 3:49:30 AM,VTL-62-521,,,0,0,0,JA1-62-521
629,ATJ,20,BATCHSTART,9/30/2023 3:49:30 AM,BPO-62-521,,,7500,7500,1600,JA1-62-521
630,ATJ,20,BATCHSTOP,9/30/2023 8:30:45 AM,BPO-62-521,,,0,0,0,JA1-62-521
631,ATJ,20,BATCHSTART,9/30/2023 8:30:45 AM,CIT-62-521,,,5000,5000,1600,JA1-62-521
632,ATJ,20,BATCHSTOP,9/30/2023 11:38:15 AM,CIT-62-521,,,0,0,0,JA1-62-521
633,ATJ,20,BATCHSTART,9/30/2023 11:38:15 AM,DKS-62-521,,,13500,13500,1600,JA1-62-521
634,ATJ,20,BATCHSTOP,9/30/2023 8:04:30 PM,DKS-62-521,,,0,0,0,JA1-62-521
635,ATJ,20,BATCHSTART,9/30/2023 8:04:30 PM,EVA-62-52B,,,20000,20000,1600,JA1-62-521
636,ATJ,20,BATCHSTOP,10/1/2023 8:34:30 AM,EVA-62-52B,,,0,0,0,JA1-62-521
637,ATJ,20,BATCHSTART,10/1/2023 8:34:30 AM,FHR-62-521,,,5000,5000,1600,JA1-62-521
638,ATJ,20,BATCHSTOP,10/1/2023 11:42:00 AM,FHR-62-521,,,0,0,0,JA1-62-521
639,ATJ,20,BATCHSTART,10/1/2023 11:42:00 AM,GPC-62-521,,,15000,15000,1600,JA1-62-521
640,ATJ,20,BATCHSTOP,10/1/2023 9:04:30 PM,GPC-62-521,,,0,0,0,JA1-62-521
641,ATJ,20,BATCHSTART,10/1/2023 9:04:30 PM,JWE-62-521,,,10000,10000,1600,JA1-62-521
642,ATJ,20,BATCHSTOP,10/2/2023 3:19:30 AM,JWE-62-521,,,0,0,0,JA1-62-521
643,ATJ,20,BATCHSTART,10/2/2023 3:19:30 AM,MAC-62-521,,,12500,12500,1600,JA1-62-521
644,ATJ,20,BATCHSTOP,10/2/2023 11:08:15 AM,MAC-62-521,,,0,0,0,JA1-62-521
645,ATJ,20,BATCHSTART,10/2/2023 11:08:15 AM,MFD-62-521,,,5000,5000,1600,JA1-62-521
646,ATJ,20,BATCHSTOP,10/2/2023 2:15:45 PM,MFD-62-521,,,0,0,0,JA1-62-521
647,ATJ,20,BATCHSTART,10/2/2023 2:15:45 PM,MOB-62-521,,,10000,10000,1600,JA1-62-521
648,ATJ,20,BATCHSTOP,10/2/2023 8:30:45 PM,MOB-62-521,,,0,0,0,JA1-62-521
649,ATJ,20,BATCHSTART,10/2/2023 8:30:45 PM,MUC-62-522,,,7000,7000,1600,JA1-62-521
650,ATJ,20,BATCHSTOP,10/3/2023 12:53:15 AM,MUC-62-522,,,0,0,0,JA1-62-521
651,ATJ,20,BATCHSTART,10/3/2023 12:53:15 AM,MUS-62-52A,,,15000,15000,1600,JA1-62-521
652,ATJ,20,BATCHSTOP,10/3/2023 10:15:45 AM,MUS-62-52A,,,0,0,0,JA1-62-521
653,ATJ,20,BATCHSTART,10/3/2023 10:15:45 AM,MXE-62-521,,,5000,5000,1600,JA1-62-521
654,ATJ,20,BATCHSTOP,10/3/2023 1:23:15 PM,MXE-62-521,,,0,0,0,JA1-62-521
655,ATJ,20,BATCHSTART,10/3/2023 1:23:15 PM,PHI-62-521,,,17500,17500,1600,JA1-62-521
656,ATJ,20,BATCHSTOP,10/4/2023 12:19:30 AM,PHI-62-521,,,0,0,0,JA1-62-521
657,ATJ,20,BATCHSTART,10/4/2023 12:19:30 AM,PTC-62-521,,,6000,6000,1600,JA1-62-521
658,ATJ,20,BATCHSTOP,10/4/2023 4:04:30 AM,PTC-62-521,,,0,0,0,JA1-62-521
659,ATJ,20,BATCHSTART,10/4/2023 4:04:30 AM,QTC-62-521,,,5000,5000,1600,JA1-62-521
660,ATJ,20,BATCHSTOP,10/4/2023 7:12:00 AM,QTC-62-521,,,0,0,0,JA1-62-521
661,ATJ,20,BATCHSTART,10/4/2023 7:12:00 AM,SBP-62-521,,,15000,15000,1600,JA1-62-521
662,ATJ,20,BATCHSTOP,10/4/2023 4:34:30 PM,SBP-62-521,,,0,0,0,JA1-62-521
663,ATJ,20,BATCHSTART,10/4/2023 4:34:30 PM,SBS-62-521,,,25000,25000,1600,JA1-62-521
664,ATJ,20,BATCHSTOP,10/5/2023 8:12:00 AM,SBS-62-521,,,0,0,0,JA1-62-521
665,ATJ,20,BATCHSTART,10/5/2023 8:12:00 AM,SUN-62-521,,,5000,5000,1600,JA1-62-521
666,ATJ,20,BATCHSTOP,10/5/2023 11:19:30 AM,SUN-62-521,,,0,0,0,JA1-62-521
667,ATJ,20,BATCHSTART,10/5/2023 11:19:30 AM,SVE-62-521,,,10000,10000,1600,JA1-62-521
668,ATJ,20,BATCHSTOP,10/5/2023 5:34:30 PM,SVE-62-521,,,0,0,0,JA1-62-521
669,ATJ,20,BATCHSTART,10/5/2023 5:34:30 PM,TAR-62-521,,,10279,30000,1600,JA1-62-521
670,ATJ,20,BATCHSTOP,10/5/2023 11:59:57 PM,TAR-62-521,,,0,0,0,JA1-62-521
671,ATJ,20,SUPERSTOP,10/6/2023 12:00:00 AM,JA1-62-521,,,0,0,0,None
672,ATJ,1A,SUPERSTART,9/24/2023 7:12:00 AM,JA1-A-521,,,54500,87500,2900,JA1-A-521
673,ATJ,1A,BATCHSTART,9/24/2023 7:12:00 AM,MAC-A-521,MAC,MAC,54500,55000,2900,JA1-A-521
674,ATJ,1A,BATCHSTOP,9/25/2023 2:00:00 AM,MAC-A-521,MAC,MAC,0,0,0,JA1-A-521
675,ATJ,1A,SUPERSTOP,9/25/2023 2:00:00 AM,JA1-A-521,,,0,0,0,None
676,ATJ,1A,SUPERSTART,9/25/2023 2:00:00 AM,JA1-A-521,,,25000,87500,2900,JA1-A-521
677,ATJ,1A,BATCHSTART,9/25/2023 2:00:00 AM,CPT-A-52A,CPT,CPT,25000,25000,2900,JA1-A-521
678,ATJ,1A,BATCHSTOP,9/25/2023 10:37:00 AM,CPT-A-52A,CPT,CPT,0,0,0,JA1-A-521
679,ATJ,1A,SUPERSTOP,9/25/2023 10:37:00 AM,JA1-A-521,,,0,0,0,None
680,ATJ,1A,SUPERSTART,9/25/2023 10:37:00 AM,JA1-A-521,,,7500,87500,2900,JA1-A-521
681,ATJ,1A,BATCHSTART,9/25/2023 10:37:00 AM,CPT-A-52B,CPT,CPT,7500,7500,2900,JA1-A-521
682,ATJ,1A,BATCHSTOP,9/25/2023 1:12:00 PM,CPT-A-52B,CPT,CPT,0,0,0,JA1-A-521
683,ATJ,1A,SUPERSTOP,9/25/2023 1:12:00 PM,JA1-A-521,,,0,0,0,None
684,ATJ,1A,SUPERSTART,10/1/2023 10:51:00 AM,JA1-D-521,,,7500,15000,2900,JA1-D-521
685,ATJ,1A,BATCHSTART,10/1/2023 10:51:00 AM,CPT-D-52A,CPT,CPT,7500,7500,2900,JA1-D-521
686,ATJ,1A,BATCHSTOP,10/1/2023 1:26:00 PM,CPT-D-52A,CPT,CPT,0,0,0,JA1-D-521
687,ATJ,1A,SUPERSTOP,10/1/2023 1:26:00 PM,JA1-D-521,,,0,0,0,None
688,ATJ,1A,SUPERSTART,10/1/2023 1:26:00 PM,JA1-A-521,,,500,87500,2900,JA1-A-521
689,ATJ,1A,BATCHSTART,10/1/2023 1:26:00 PM,MAC-A-521,MAC,MAC,500,55000,2900,JA1-A-521
690,ATJ,1A,BATCHSTOP,10/1/2023 1:36:00 PM,MAC-A-521,MAC,MAC,0,0,0,JA1-A-521
691,ATJ,1A,SUPERSTOP,10/1/2023 1:36:00 PM,JA1-A-521,,,0,0,0,None
692,ATJ,1A,SUPERSTART,10/1/2023 1:36:00 PM,JA1-D-521,,,7500,15000,2900,JA1-D-521
693,ATJ,1A,BATCHSTART,10/1/2023 1:36:00 PM,MAC-D-521,MAC,MAC,7500,7500,2900,JA1-D-521
694,ATJ,1A,BATCHSTOP,10/1/2023 4:12:00 PM,MAC-D-521,MAC,MAC,0,0,0,JA1-D-521
695,ATJ,1A,SUPERSTOP,10/1/2023 4:12:00 PM,JA1-D-521,,,0,0,0,None
696,ATJ,2A,SUPERSTART,9/26/2023 7:28:00 PM,JA1-62-521,,,35000,42500,2850,JA1-62-521
697,ATJ,2A,BATCHSTART,9/26/2023 7:28:00 PM,MAC-62-521,MAC,MAC,35000,35000,2850,JA1-62-521
698,ATJ,2A,BATCHSTOP,9/27/2023 7:45:00 AM,MAC-62-521,MAC,MAC,0,0,0,JA1-62-521
699,ATJ,2A,SUPERSTOP,9/27/2023 7:45:00 AM,JA1-62-521,,,0,0,0,None
700,ATJ,2A,SUPERSTART,9/27/2023 7:45:00 AM,JA1-62-521,,,7500,42500,2850,JA1-62-521
701,ATJ,2A,BATCHSTART,9/27/2023 7:45:00 AM,CPT-62-52A,CPT,CPT,7500,7500,2850,JA1-62-521
