Code,Start Date/Time,End Date/Time,S/C,Tnk,Line,Volume,Tank,Product Grade,BTank,Volume_Tank,Rate,Operation Code - Comment,file,Start,End,Identifier,OJKLation Code - Comment,OGHIation Code - Comment,Client,Product,Cycle,Type,Time_difference,Time_in_hours,Vol_per_Hr,Exclude,Pick,Rank
JA1-A4-051,2023-01-31 20:15:00,2023-02-01 03:42:00,,,01,134.385,313,A4,314,4.711,18.0,Fill to Normal Fill and Switch,ATJ.2023.01.30.xlsx,2023-01-31 20:15:00,2023-02-01 03:42:00,JA1-A4-051//2023-01-31 20:15:00//2023-02-01 03:42:00//1,,,JA1,A,051,In,0 days 07:27:00,7.45,18.038255033557046,0,1.0,1
JA1-A4-051,2023-02-01 03:42:00,2023-02-01 09:08:00,,,01,107.634,314,A4,311,3.96,18.0,Fill to Normal Fill and Switch,ATJ.2023.01.30.xlsx,2023-02-01 03:42:00,2023-02-01 09:08:00,JA1-A4-051//2023-02-01 03:42:00//2023-02-01 09:08:00//1,,,JA1,A,051,In,0 days 05:26:00,5.433333333333334,19.809938650306748,0,1.0,1
JA1-A4-051,2023-02-01 09:08:00,2023-02-01 15:07:00,,,01,122.6,311,A4,317,3.849,20.5,Fill to Normal Fill and Switch,ATJ.2023.01.30.xlsx,2023-02-01 09:08:00,2023-02-01 15:07:00,JA1-A4-051//2023-02-01 09:08:00//2023-02-01 15:07:00//1,,,JA1,A,051,In,0 days 05:59:00,5.983333333333333,20.49025069637883,0,1.0,1
JA1-A4-051,2023-02-01 15:07:00,2023-02-01 20:15:00,,,01,105.132,317,A4,330,48.596,20.5,Fill to Normal Fill and Switch,ATJ.2023.01.30.xlsx,2023-02-01 15:07:00,2023-02-01 20:15:00,JA1-A4-051//2023-02-01 15:07:00//2023-02-01 20:15:00//1,,,JA1,A,051,In,0 days 05:08:00,5.133333333333334,20.48025974025974,0,1.0,1
JA1-A4-051,2023-02-01 20:15:00,2023-02-02 03:44:00,,,01,153.396,330,A4,331,4.927,20.5,Fill to Normal Fill and Switch,ATJ.2023.01.30.xlsx,2023-02-01 20:15:00,2023-02-02 03:44:00,JA1-A4-051//2023-02-01 20:15:00//2023-02-02 03:44:00//1,,,JA1,A,051,In,0 days 07:29:00,7.483333333333333,20.498351893095766,0,1.0,1
JA1-A4-051,2023-02-02 03:44:00,2023-02-02 07:25:00,,,01,75.438,331,A4,338,34.197,20.5,Fill to Normal Fill and Switch,ATJ.2023.01.30.xlsx,2023-02-02 03:44:00,2023-02-02 07:25:00,JA1-A4-051//2023-02-02 03:44:00//2023-02-02 07:25:00//1,,,JA1,A,051,In,0 days 03:41:00,3.683333333333333,20.480904977375566,0,1.0,1
JA1-A4-051,2023-02-02 07:25:00,2023-02-02 15:44:00,,,01,149.183,338,A4,339,5.32,20.5,Fill to Normal Fill and Switch,ATJ.2023.01.30.xlsx,2023-02-02 07:25:00,2023-02-02 15:44:00,JA1-A4-051//2023-02-02 07:25:00//2023-02-02 15:44:00//1,,,JA1,A,051,In,0 days 08:19:00,8.316666666666666,17.937835671342686,0,1.0,1
JA1-A4-051,2023-02-02 15:44:00,2023-02-02 23:10:00,,,01,152.43,339,A4,330,11.373,20.5,Fill to Normal Fill and Switch,ATJ.2023.01.30.xlsx,2023-02-02 15:44:00,2023-02-02 23:10:00,JA1-A4-051//2023-02-02 15:44:00//2023-02-02 23:10:00//1,,,JA1,A,051,In,0 days 07:26:00,7.433333333333334,20.50627802690583,0,1.0,1
JA1-A4-051,2023-02-02 23:10:00,2023-02-03 05:21:00,,,01,126.798,330,A4,317,24.55,20.5,Fill to Normal Fill and Switch,ATJ.2023.01.30.xlsx,2023-02-02 23:10:00,2023-02-03 05:21:00,JA1-A4-051//2023-02-02 23:10:00//2023-02-03 05:21:00//1,,,JA1,A,051,In,0 days 06:11:00,6.183333333333334,20.506415094339623,0,1.0,2
JA1-A4-051,2023-02-03 05:21:00,2023-02-03 12:09:00,,,01,143.634,317,A4,313,23.828,20.5,Fill to Normal Fill and Switch,ATJ.2023.01.30.xlsx,2023-02-03 05:21:00,2023-02-03 12:09:00,JA1-A4-051//2023-02-03 05:21:00//2023-02-03 12:09:00//1,,,JA1,A,051,In,0 days 06:48:00,6.8,21.122647058823528,0,1.0,4
JA1-A4-051,2023-02-03 12:09:00,2023-02-03 15:51:00,,,01,72.87,313,A4,313,4.711,22.5,Fill to Scheduled Volume and Close Out and Field Cut,ATJ.2023.01.30.xlsx,2023-02-03 12:09:00,2023-02-03 15:51:00,JA1-A4-051//2023-02-03 12:09:00//2023-02-03 15:51:00//1,,,JA1,A,051,In,0 days 03:42:00,3.7,19.694594594594594,0,1.0,3
JA1-D4-051,2023-02-03 21:43:00,2023-02-04 04:27:00,,,01,111.5,312,D4,337,10.474,16.545,Fill to Normal Fill and Switch,ATJ.2023.01.30.xlsx,2023-02-03 21:43:00,2023-02-04 04:27:00,JA1-D4-051//2023-02-03 21:43:00//2023-02-04 04:27:00//1,,,JA1,D,051,In,0 days 06:44:00,6.733333333333333,16.559405940594058,0,1.0,1
JA1-D4-051,2023-02-04 04:27:00,2023-02-04 09:23:00,,,01,81.511,337,D4,316,4.353,16.545,Fill to Normal Fill and Switch,ATJ.2023.01.30.xlsx,2023-02-04 04:27:00,2023-02-04 09:23:00,JA1-D4-051//2023-02-04 04:27:00//2023-02-04 09:23:00//1,,,JA1,D,051,In,0 days 04:56:00,4.933333333333334,16.522499999999997,0,1.0,1
JA1-D4-051,2023-02-04 09:23:00,2023-02-04 10:41:00,,,01,21.5,316,D4,316,64.846,16.545,Fill to Normal Fill and Switch,ATJ.2023.01.30.xlsx,2023-02-04 09:23:00,2023-02-04 10:41:00,JA1-D4-051//2023-02-04 09:23:00//2023-02-04 10:41:00//1,,,JA1,D,051,In,0 days 01:18:00,1.3,16.538461538461537,0,1.0,1
JA1-D4-051,2023-02-04 10:41:00,2023-02-04 12:16:00,,,01,26.489,316,D4,316,50.0,16.545,Fill to Scheduled Volume and Close Out and Field Cut,ATJ.2023.01.30.xlsx,2023-02-04 10:41:00,2023-02-04 12:16:00,JA1-D4-051//2023-02-04 10:41:00//2023-02-04 12:16:00//1,,,JA1,D,051,In,0 days 01:35:00,1.5833333333333333,16.729894736842105,0,1.0,2
JA1-54-051,2023-02-03 10:36:00,2023-02-03 13:03:00,,,02,21.08,350,54,351,3.462,8.567,Fill to Normal Fill and Switch,ATJ.2023.01.30.xlsx,2023-02-03 10:36:00,2023-02-03 13:03:00,JA1-54-051//2023-02-03 10:36:00//2023-02-03 13:03:00//2,,,JA1,54,051,In,0 days 02:27:00,2.45,8.60408163265306,0,1.0,1
JA1-54-051,2023-02-03 13:03:00,2023-02-03 16:49:00,,,02,32.294,351,54,354,4.453,8.567,Fill to Normal Fill and Switch,ATJ.2023.01.30.xlsx,2023-02-03 13:03:00,2023-02-03 16:49:00,JA1-54-051//2023-02-03 13:03:00//2023-02-03 16:49:00//2,,,JA1,54,051,In,0 days 03:46:00,3.7666666666666666,8.57362831858407,0,1.0,1
JA1-54-051,2023-02-03 16:49:00,2023-02-04 04:57:00,,,02,103.874,354,54,370,13.63,8.567,Fill to Normal Fill and Switch,ATJ.2023.01.30.xlsx,2023-02-03 16:49:00,2023-02-04 04:57:00,JA1-54-051//2023-02-03 16:49:00//2023-02-04 04:57:00//2,,,JA1,54,051,In,0 days 12:08:00,12.133333333333333,8.561043956043957,0,1.0,1
JA1-54-051,2023-02-04 04:57:00,2023-02-04 10:28:00,,,02,47.341,370,54,352,10.0,8.567,Fill to Normal Fill and Switch,ATJ.2023.01.30.xlsx,2023-02-04 04:57:00,2023-02-04 10:28:00,JA1-54-051//2023-02-04 04:57:00//2023-02-04 10:28:00//2,,,JA1,54,051,In,0 days 05:31:00,5.516666666666667,8.581450151057401,0,1.0,1
JA1-54-051,2023-02-04 10:28:00,2023-02-04 13:55:00,,,02,29.56,352,54,353,55.971,8.567,Fill to Normal Fill and Switch,ATJ.2023.01.30.xlsx,2023-02-04 10:28:00,2023-02-04 13:55:00,JA1-54-051//2023-02-04 10:28:00//2023-02-04 13:55:00//2,,,JA1,54,051,In,0 days 03:27:00,3.45,8.568115942028985,0,1.0,1
JA1-54-051,2023-02-04 13:55:00,2023-02-04 17:59:00,,,02,34.851,353,54,353,6.432,8.567,Fill to Scheduled Volume and Close Out and Field Cut,ATJ.2023.01.30.xlsx,2023-02-04 13:55:00,2023-02-04 17:59:00,JA1-54-051//2023-02-04 13:55:00//2023-02-04 17:59:00//2,,,JA1,54,051,In,0 days 04:04:00,4.066666666666666,8.569918032786886,0,1.0,1
JA1-62-051,2023-02-04 23:04:00,2023-02-05 08:36:00,,,02,113.192,361,62,371,10.0,11.874,Fill to Normal Fill and Switch,ATJ.2023.01.30.xlsx,2023-02-04 23:04:00,2023-02-05 08:36:00,JA1-62-051//2023-02-04 23:04:00//2023-02-05 08:36:00//2,,,JA1,62,051,In,0 days 09:32:00,9.533333333333333,11.873286713286713,0,1.0,1
JA1-62-051,2023-02-05 08:36:00,2023-02-05 20:53:00,,,02,145.746,371,62,373,5.346,11.874,Fill to Normal Fill and Switch,ATJ.2023.01.30.xlsx,2023-02-05 08:36:00,2023-02-05 20:53:00,JA1-62-051//2023-02-05 08:36:00//2023-02-05 20:53:00//2,,,JA1,62,051,In,0 days 12:17:00,12.283333333333333,11.865345997286296,0,1.0,1
JA1-62-051,2023-02-05 20:53:00,2023-02-06 11:39:00,,,02,175.341,373,62,374,10.0,11.874,Fill to Normal Fill and Switch,ATJ.2023.01.30.xlsx,2023-02-05 20:53:00,2023-02-06 11:39:00,JA1-62-051//2023-02-05 20:53:00//2023-02-06 11:39:00//2,,,JA1,62,051,In,0 days 14:46:00,14.766666666666667,11.87410835214447,0,1.0,1
JA1-62-051,2023-02-06 11:39:00,2023-02-06 15:52:00,,,02,50.0,374,62,374,10.0,11.874,Fill to Scheduled Volume and Switch,ATJ.2023.01.30.xlsx,2023-02-06 11:39:00,2023-02-06 15:52:00,JA1-62-051//2023-02-06 11:39:00//2023-02-06 15:52:00//2,,,JA1,62,051,In,0 days 04:13:00,4.216666666666667,11.857707509881422,0,1.0,1
JA1-62-051,2023-02-06 15:52:00,2023-02-06 17:58:00,,,02,25.0,374,62,361,50.984,11.874,Fill to Scheduled Volume and Switch,ATJ.2023.01.30.xlsx,2023-02-06 15:52:00,2023-02-06 17:58:00,JA1-62-051//2023-02-06 15:52:00//2023-02-06 17:58:00//2,,,JA1,62,051,In,0 days 02:06:00,2.1,11.904761904761905,0,1.0,2
JA1-62-051,2023-02-06 17:58:00,2023-02-07 03:30:00,,,02,113.192,361,62,360,10.0,11.874,Fill to Normal Fill and Switch,ATJ.2023.01.30.xlsx,2023-02-06 17:58:00,2023-02-07 03:30:00,JA1-62-051//2023-02-06 17:58:00//2023-02-07 03:30:00//2,,,JA1,62,051,In,0 days 09:32:00,9.533333333333333,11.873286713286713,0,1.0,3
JA1-62-051,2023-02-07 03:30:00,2023-02-07 08:31:00,,,02,59.643,360,62,373,10.0,11.874,Fill to Normal Fill and Switch,ATJ.2023.01.30.xlsx,2023-02-07 03:30:00,2023-02-07 08:31:00,JA1-62-051//2023-02-07 03:30:00//2023-02-07 08:31:00//2,,,JA1,62,051,In,0 days 05:01:00,5.016666666666667,11.888970099667775,0,1.0,2
JA1-62-051,2023-02-07 08:31:00,2023-02-07 15:17:00,,,02,80.232,373,62,371,109.974,11.874,Fill to Normal Fill and Switch,ATJ.2023.01.30.xlsx,2023-02-07 08:31:00,2023-02-07 15:17:00,JA1-62-051//2023-02-07 08:31:00//2023-02-07 15:17:00//2,,,JA1,62,051,In,0 days 06:46:00,6.766666666666667,11.856945812807881,0,1.0,5
JA1-62-051,2023-02-07 15:17:00,2023-02-08 01:56:00,,,02,126.62,371,62,374,10.0,11.874,Fill to Normal Fill and Switch,ATJ.2023.01.30.xlsx,2023-02-07 15:17:00,2023-02-08 01:56:00,JA1-62-051//2023-02-07 15:17:00//2023-02-08 01:56:00//2,,,JA1,62,051,In,0 days 10:39:00,10.65,11.889201877934273,0,1.0,3
JA1-62-051,2023-02-08 01:56:00,2023-02-08 04:21:00,,,02,28.534,374,62,374,33.127,11.874,Fill to Scheduled Volume and Close Out and Field Cut,ATJ.2023.01.30.xlsx,2023-02-08 01:56:00,2023-02-08 04:21:00,JA1-62-051//2023-02-08 01:56:00//2023-02-08 04:21:00//2,,,JA1,62,051,In,0 days 02:25:00,2.4166666666666665,11.807172413793104,0,1.0,4
JA1-62-051,2023-02-05 13:30:00,2023-02-06 20:05:00,,,13,59.643,360,62,374,60.629,1.95,Empty to Low Level and Switch,ATJ.2023.01.30.xlsx,2023-02-05 13:30:00,2023-02-06 20:05:00,JA1-62-051//2023-02-05 13:30:00//2023-02-06 20:05:00//13,,,JA1,62,051,Out,1 days 06:35:00,30.583333333333332,1.9501798365122618,0,1.0,1
JA1-62-051,2023-02-06 20:05:00,2023-02-07 18:03:00,,,13,42.857,374,62,374,75.984,1.95,Empty to Scheduled Volume and Shutdown,ATJ.2023.01.30.xlsx,2023-02-06 20:05:00,2023-02-07 18:03:00,JA1-62-051//2023-02-06 20:05:00//2023-02-07 18:03:00//13,,,JA1,62,051,Out,0 days 21:58:00,21.966666666666665,1.951001517450683,0,1.0,3
JA1-A4-051,2023-02-03 00:43:00,2023-02-04 20:51:00,,,14,105.9,331,A4,311,109.635,2.4,Empty to Low Level and Switch,ATJ.2023.01.30.xlsx,2023-02-03 00:43:00,2023-02-04 20:51:00,JA1-A4-051//2023-02-03 00:43:00//2023-02-04 20:51:00//14,,,JA1,A,051,Out,1 days 20:08:00,44.13333333333333,2.399546827794562,0,1.0,2
JA1-A4-051,2023-02-04 20:51:00,2023-02-05 06:03:00,,,14,22.1,311,A4,311,46.968,2.4,Empty to Scheduled Volume and Shutdown,ATJ.2023.01.30.xlsx,2023-02-04 20:51:00,2023-02-05 06:03:00,JA1-A4-051//2023-02-04 20:51:00//2023-02-05 06:03:00//14,,,JA1,A,051,Out,0 days 09:12:00,9.2,2.4021739130434785,0,1.0,6
JA1-62-051,2023-02-06 08:15:00,2023-02-07 17:45:00,,,14,67.5,373,62,373,133.377,2.2,Empty to Scheduled Volume and Switch,ATJ.2023.01.30.xlsx,2023-02-06 08:15:00,2023-02-07 17:45:00,JA1-62-051//2023-02-06 08:15:00//2023-02-07 17:45:00//14,,,JA1,62,051,Out,1 days 09:30:00,33.5,2.014925373134328,0,1.0,3
JA2-A4-051,2023-02-07 17:45:00,2023-02-07 19:59:00,,,14,5.0,317,A4,317,87.112,2.15,Empty to Scheduled Volume and Switch,ATJ.2023.01.30.xlsx,2023-02-07 17:45:00,2023-02-07 19:59:00,JA2-A4-051//2023-02-07 17:45:00//2023-02-07 19:59:00//14,,,JA2,A,051,Out,0 days 02:14:00,2.2333333333333334,2.2388059701492535,0,1.0,5
JA1-D4-051,2023-02-07 19:59:00,2023-02-08 09:32:00,,,14,32.5,337,D4,337,57.864,2.4,Empty to Scheduled Volume and Switch,ATJ.2023.01.30.xlsx,2023-02-07 19:59:00,2023-02-08 09:32:00,JA1-D4-051//2023-02-07 19:59:00//2023-02-08 09:32:00//14,,,JA1,D,051,Out,0 days 13:33:00,13.55,2.3985239852398523,0,1.0,3
JA1-A4-051,2023-02-01 11:57:00,2023-02-02 23:00:00,,,15,127.885,313,A4,314,139.096,3.65,Empty to Low Level and Switch,ATJ.2023.01.30.xlsx,2023-02-01 11:57:00,2023-02-02 23:00:00,JA1-A4-051//2023-02-01 11:57:00//2023-02-02 23:00:00//15,,,JA1,A,051,Out,1 days 11:03:00,35.05,3.6486447931526396,0,1.0,2
JA1-A4-051,2023-02-02 23:00:00,2023-02-04 04:29:00,,,15,107.634,314,A4,311,111.594,3.65,Empty to Low Level and Switch,ATJ.2023.01.30.xlsx,2023-02-02 23:00:00,2023-02-04 04:29:00,JA1-A4-051//2023-02-02 23:00:00//2023-02-04 04:29:00//15,,,JA1,A,051,Out,1 days 05:29:00,29.483333333333334,3.650672696438666,0,1.0,2
JA1-A4-051,2023-02-04 04:29:00,2023-02-04 15:59:00,,,15,41.981,311,A4,311,88.949,3.65,Empty to Scheduled Volume and Shutdown,ATJ.2023.01.30.xlsx,2023-02-04 04:29:00,2023-02-04 15:59:00,JA1-A4-051//2023-02-04 04:29:00//2023-02-04 15:59:00//15,,,JA1,A,051,Out,0 days 11:30:00,11.5,3.650521739130435,0,1.0,5
JA1-D4-051,2023-02-05 13:30:00,2023-02-06 06:45:00,,,15,63.0,312,D4,312,121.974,3.65,Empty to Scheduled Volume and Switch,ATJ.2023.01.30.xlsx,2023-02-05 13:30:00,2023-02-06 06:45:00,JA1-D4-051//2023-02-05 13:30:00//2023-02-06 06:45:00//15,,,JA1,D,051,Out,0 days 17:15:00,17.25,3.652173913043478,0,1.0,2
JA1-54-051,2023-02-04 14:33:00,2023-02-04 20:52:00,,,16,13.597,350,54,351,17.059,2.15,Empty to Low Level and Switch,ATJ.2023.01.30.xlsx,2023-02-04 14:33:00,2023-02-04 20:52:00,JA1-54-051//2023-02-04 14:33:00//2023-02-04 20:52:00//16,,,JA1,54,051,Out,0 days 06:19:00,6.316666666666666,2.1525593667546175,0,1.0,2
JA1-54-051,2023-02-04 20:52:00,2023-02-05 11:54:00,,,16,32.294,351,54,354,36.747,2.15,Empty to Low Level and Switch,ATJ.2023.01.30.xlsx,2023-02-04 20:52:00,2023-02-05 11:54:00,JA1-54-051//2023-02-04 20:52:00//2023-02-05 11:54:00//16,,,JA1,54,051,Out,0 days 15:02:00,15.033333333333333,2.1481596452328158,0,1.0,2
JA1-54-051,2023-02-05 11:54:00,2023-02-07 12:12:00,,,16,103.874,354,54,352,117.504,2.15,Empty to Low Level and Switch,ATJ.2023.01.30.xlsx,2023-02-05 11:54:00,2023-02-07 12:12:00,JA1-54-051//2023-02-05 11:54:00//2023-02-07 12:12:00//16,,,JA1,54,051,Out,2 days 00:18:00,48.3,2.150600414078675,0,1.0,2
JA1-54-051,2023-02-07 12:12:00,2023-02-08 16:09:00,,,16,60.064,352,54,353,65.531,2.15,Empty to Low Level and Switch,ATJ.2023.01.30.xlsx,2023-02-07 12:12:00,2023-02-08 16:09:00,JA1-54-051//2023-02-07 12:12:00//2023-02-08 16:09:00//16,,,JA1,54,051,Out,1 days 03:57:00,27.95,2.148980322003578,0,1.0,3
JA1-54-051,2023-02-08 16:09:00,2023-02-09 00:00:00,,,16,16.872,353,54,353,41.283,2.15,Empty to Scheduled Volume and Switch,ATJ.2023.01.30.xlsx,2023-02-08 16:09:00,2023-02-09 00:00:00,JA1-54-051//2023-02-08 16:09:00//2023-02-09 00:00:00//16,,,JA1,54,051,Out,0 days 07:51:00,7.85,2.1492993630573247,0,1.0,2
JA1-A4-051,2023-02-06 00:03:00,2023-02-06 11:55:00,,,17,52.86,330,A4,338,76.559,4.5,Empty to Low Level and Switch,ATJ.2023.01.30.xlsx,2023-02-06 00:03:00,2023-02-06 11:55:00,JA1-A4-051//2023-02-06 00:03:00//2023-02-06 11:55:00//17,,,JA1,A,051,Out,0 days 11:52:00,11.866666666666667,4.454494382022472,0,1.0,4
JA1-A4-051,2023-02-02 19:26:00,2023-02-03 21:38:00,,,18,148.615,338,A4,339,154.503,5.3,Empty to Low Level and Switch,ATJ.2023.01.30.xlsx,2023-02-02 19:26:00,2023-02-03 21:38:00,JA1-A4-051//2023-02-02 19:26:00//2023-02-03 21:38:00//18,,,JA1,A,051,Out,1 days 02:12:00,26.2,5.6723282442748095,0,1.0,2
JA1-A4-051,2023-02-03 21:38:00,2023-02-05 00:34:00,,,18,157.521,339,A4,330,163.803,5.85,Empty to Low Level and Switch,ATJ.2023.01.30.xlsx,2023-02-03 21:38:00,2023-02-05 00:34:00,JA1-A4-051//2023-02-03 21:38:00//2023-02-05 00:34:00//18,,,JA1,A,051,Out,1 days 02:56:00,26.933333333333334,5.848551980198019,0,1.0,2
JA1-A4-051,2023-02-05 00:34:00,2023-02-05 04:54:00,,,18,25.364,330,A4,330,101.923,5.85,Empty to Scheduled Volume and Switch,ATJ.2023.01.30.xlsx,2023-02-05 00:34:00,2023-02-05 04:54:00,JA1-A4-051//2023-02-05 00:34:00//2023-02-05 04:54:00//18,,,JA1,A,051,Out,0 days 04:20:00,4.333333333333333,5.85323076923077,0,1.0,3
JA1-D4-051,2023-02-05 11:21:00,2023-02-05 17:11:00,,,18,28.0,337,D4,337,85.864,4.8,Empty to Scheduled Volume and Switch,ATJ.2023.01.30.xlsx,2023-02-05 11:21:00,2023-02-05 17:11:00,JA1-D4-051//2023-02-05 11:21:00//2023-02-05 17:11:00//18,,,JA1,D,051,Out,0 days 05:50:00,5.833333333333333,4.8,0,1.0,2
JA2-A4-052,2023-02-05 17:11:00,2023-02-05 18:33:00,,,18,8.0,313,A4,313,72.581,5.85,Empty to Scheduled Volume and Switch,ATJ.2023.01.30.xlsx,2023-02-05 17:11:00,2023-02-05 18:33:00,JA2-A4-052//2023-02-05 17:11:00//2023-02-05 18:33:00//18,,,JA2,A,051,Out,0 days 01:22:00,1.3666666666666667,5.853658536585366,0,1.0,4
JA1-54-051,2023-02-05 18:33:00,2023-02-05 21:58:00,,,18,20.0,352,54,352,85.531,5.85,Empty to Scheduled Volume and Switch,ATJ.2023.01.30.xlsx,2023-02-05 18:33:00,2023-02-05 21:58:00,JA1-54-051//2023-02-05 18:33:00//2023-02-05 21:58:00//18,,,JA1,54,051,Out,0 days 03:25:00,3.4166666666666665,5.853658536585366,0,1.0,2
JA1-54-051,2023-02-05 21:58:00,2023-02-06 17:44:00,,,18,113.192,361,62,371,114.182,5.85,Empty to Low Level and Switch,ATJ.2023.01.30.xlsx,2023-02-05 21:58:00,2023-02-06 17:44:00,JA1-54-051//2023-02-05 21:58:00//2023-02-06 17:44:00//18,,,JA1,62,051,Out,0 days 19:46:00,19.766666666666666,5.726408094435076,0,1.0,2
JA1-54-051,2023-02-06 17:44:00,2023-02-07 12:39:00,,,18,110.663,371,62,360,111.655,5.85,Empty to Low Level and Switch,ATJ.2023.01.30.xlsx,2023-02-06 17:44:00,2023-02-07 12:39:00,JA1-54-051//2023-02-06 17:44:00//2023-02-07 12:39:00//18,,,JA1,62,051,Out,0 days 18:55:00,18.916666666666668,5.850026431718061,0,1.0,2
JA1-54-051,2023-02-07 12:39:00,2023-02-07 14:57:00,,,18,13.145,360,62,360,60.629,5.85,Empty to Scheduled Volume and Switch,ATJ.2023.01.30.xlsx,2023-02-07 12:39:00,2023-02-07 14:57:00,JA1-54-051//2023-02-07 12:39:00//2023-02-07 14:57:00//18,,,JA1,62,051,Out,0 days 02:18:00,2.3,5.715217391304348,0,1.0,3
JA1-A4-051,2023-01-31 14:15:00,2023-02-01 16:53:00,,,19,104.399,334,A4,317,110.632,4.0,Empty to Low Level and Switch,ATJ.2023.01.30.xlsx,2023-01-31 14:15:00,2023-02-01 16:53:00,JA1-A4-051//2023-01-31 14:15:00//2023-02-01 16:53:00//19,,,JA1,A,051,Out,1 days 02:38:00,26.633333333333333,3.9198623279098874,0,1.0,1
JA1-A4-051,2023-02-01 16:53:00,2023-02-02 08:00:00,,,19,60.462,317,A4,317,84.581,4.0,Empty to Scheduled Volume and Shutdown,ATJ.2023.01.30.xlsx,2023-02-01 16:53:00,2023-02-02 08:00:00,JA1-A4-051//2023-02-01 16:53:00//2023-02-02 08:00:00//19,,,JA1,A,051,Out,0 days 15:07:00,15.116666666666667,3.999691289966924,0,1.0,2
JA1-A4-051,2023-02-02 12:00:00,2023-02-04 21:34:00,,,19,229.139,317,A4,317,93.266,4.0,Empty to Scheduled Volume and Switch,ATJ.2023.01.30.xlsx,2023-02-02 12:00:00,2023-02-04 21:34:00,JA1-A4-051//2023-02-02 12:00:00//2023-02-04 21:34:00//19,,,JA1,A,051,Out,2 days 09:34:00,57.56666666666667,3.9804111175448753,0,1.0,3
JA1-D4-051,2023-02-04 22:19:00,2023-02-05 14:34:00,,,19,65.0,316,D4,316,76.489,4.0,Empty to Scheduled Volume and Switch,ATJ.2023.01.30.xlsx,2023-02-04 22:19:00,2023-02-05 14:34:00,JA1-D4-051//2023-02-04 22:19:00//2023-02-05 14:34:00//19,,,JA1,D,051,Out,0 days 16:15:00,16.25,4.0,0,1.0,3
JA1-54-051,2023-02-05 22:57:00,2023-02-06 22:24:00,,,20,37.5,370,54,370,48.33,1.5,Empty to Scheduled Volume and Switch,ATJ.2023.01.30.xlsx,2023-02-05 22:57:00,2023-02-06 22:24:00,JA1-54-051//2023-02-05 22:57:00//2023-02-06 22:24:00//20,,,JA1,54,051,Out,0 days 23:27:00,23.45,1.5991471215351813,0,1.0,2
JA1-62-051,2023-02-06 22:24:00,2023-02-09 00:00:00,,,20,65.612,373,62,373,142.677,1.6,Empty to Scheduled Volume and Switch,ATJ.2023.01.30.xlsx,2023-02-06 22:24:00,2023-02-09 00:00:00,JA1-62-051//2023-02-06 22:24:00//2023-02-09 00:00:00//20,,,JA1,62,051,Out,2 days 01:36:00,49.6,1.3228225806451612,0,1.0,4
MXE-A4-05A,2023-02-01 10:11:00,2023-02-01 11:03:00,MAC,MXE,1A,2.5,311,A4,311,25.361,2.9,Empty to Scheduled Volume and Switch,ATJ.2023.01.30.xlsx,2023-02-01 10:11:00,2023-02-01 11:03:00,MXE-A4-05A//2023-02-01 10:11:00//2023-02-01 11:03:00//1A,,,MXE,A,051,Out,0 days 00:52:00,0.8666666666666667,2.8846153846153846,0,1.0,2
CIT-A4-052,2023-02-01 11:03:00,2023-02-01 14:30:00,MAC,MAC,1A,10.0,311,A4,311,40.537,2.9,Empty to Scheduled Volume and Switch,ATJ.2023.01.30.xlsx,2023-02-01 11:03:00,2023-02-01 14:30:00,CIT-A4-052//2023-02-01 11:03:00//2023-02-01 14:30:00//1A,,,CIT,A,051,Out,0 days 03:27:00,3.45,2.898550724637681,0,1.0,3
MAC-A4-051,2023-02-01 14:30:00,2023-02-01 23:07:00,MAC,MAC,1A,25.0,311,A4,311,101.228,2.9,Empty to Scheduled Volume and Shutdown,ATJ.2023.01.30.xlsx,2023-02-01 14:30:00,2023-02-01 23:07:00,MAC-A4-051//2023-02-01 14:30:00//2023-02-01 23:07:00//1A,,,MAC,A,051,Out,0 days 08:37:00,8.616666666666667,2.9013539651837523,0,1.0,4
MAC-D4-051,2023-02-06 06:45:00,2023-02-06 09:20:00,MAC,MAC,1A,7.5,316,D4,316,11.489,2.9,Empty to Scheduled Volume and Switch,ATJ.2023.01.30.xlsx,2023-02-06 06:45:00,2023-02-06 09:20:00,MAC-D4-051//2023-02-06 06:45:00//2023-02-06 09:20:00//1A,,,MAC,D,051,Out,0 days 02:35:00,2.5833333333333335,2.9032258064516125,0,1.0,4
MXE-62-05A,2023-02-06 07:00:00,2023-02-06 07:52:00,MAC,MXE,2A,2.5,373,62,373,121.034,2.85,Empty to Scheduled Volume and Shutdown,ATJ.2023.01.30.xlsx,2023-02-06 07:00:00,2023-02-06 07:52:00,MXE-62-05A//2023-02-06 07:00:00//2023-02-06 07:52:00//2A,,,MXE,62,051,Out,0 days 00:52:00,0.8666666666666667,2.8846153846153846,0,1.0,2
JA1-A4-061,2023-02-06 13:18:00,2023-02-06 18:28:00,,,01,78.867,330,A4,334,57.09,13.0,Fill to Normal Fill and Switch,ATJ.2023.02.06.xlsx,2023-02-06 13:18:00,2023-02-06 18:28:00,JA1-A4-061//2023-02-06 13:18:00//2023-02-06 18:28:00//1,,,JA1,A,061,In,0 days 05:10:00,5.166666666666667,15.26458064516129,0,1.0,1
